Date,Price,Open,High,Low,Vol.,Change %
"May 31, 2019",123.4,123.47,123.98,122.98,259K,-0.98%
"Jun 03, 2019",126.13,126.22,127.2,125.6,478K,2.19%
"Jun 04, 2019",127.01,126.94,127.67,126.61,212K,0.69%
"Jun 05, 2019",127.28,127.43,127.74,126.94,444K,0.21%
"Jun 06, 2019",127.12,127.14,128.13,126.9,104K,-0.12%
"Jun 07, 2019",126.89,126.69,127.99,126.11,327K,-0.18%
"Jun 10, 2019",128.28,128.43,128.89,128.13,320K,1.09%
"Jun 11, 2019",127.76,128.0,128.66,126.73,436K,-0.4%
"Jun 12, 2019",128.48,128.25,128.68,128.02,51K,0.56%
"Jun 13, 2019",128.13,128.07,128.87,127.46,135K,-0.27%
"Jun 14, 2019",130.44,130.43,130.62,130.09,148K,1.79%
"Jun 17, 2019",131.36,131.18,131.53,130.62,477K,0.71%
"Jun 18, 2019",132.9,133.09,133.77,132.51,119K,1.16%
"Jun 19, 2019",132.25,132.14,132.75,132.04,66K,-0.49%
"Jun 20, 2019",133.57,133.72,134.6,133.12,290K,0.99%
"Jun 21, 2019",133.25,133.34,134.46,132.85,287K,-0.24%
"Jun 24, 2019",133.44,133.49,133.74,132.18,429K,0.14%
"Jun 25, 2019",135.47,135.3,136.49,134.36,476K,1.51%
"Jun 26, 2019",134.26,134.11,135.01,134.09,292K,-0.9%
"Jun 27, 2019",134.56,134.31,134.83,134.05,468K,0.22%
"Jun 28, 2019",135.14,135.0,136.07,134.47,376K,0.43%
"Jul 01, 2019",135.83,135.75,136.71,134.92,169K,0.51%
"Jul 02, 2019",135.34,135.52,136.1,134.04,467K,-0.37%
"Jul 03, 2019",137.96,137.88,139.24,137.03,350K,1.92%
"Jul 04, 2019",136.41,136.55,137.19,135.66,236K,-1.13%
"Jul 05, 2019",138.27,138.24,139.64,137.15,356K,1.35%
"Jul 08, 2019",139.85,140.01,140.63,138.67,230K,1.13%
"Jul 09, 2019",142.32,142.59,142.61,141.54,101K,1.75%
"Jul 10, 2019",140.35,140.21,141.09,139.69,373K,-1.39%
"Jul 11, 2019",139.31,139.52,139.68,138.22,420K,-0.74%
"Jul 12, 2019",141.25,141.32,142.16,140.59,377K,1.38%
"Jul 15, 2019",138.94,139.12,139.95,138.68,153K,-1.65%
"Jul 16, 2019",137.0,137.09,137.72,136.22,480K,-1.41%
"Jul 17, 2019",136.46,136.42,136.71,136.15,61K,-0.4%
"Jul 18, 2019",136.75,136.6,137.46,136.52,199K,0.21%
"Jul 19, 2019",138.78,138.54,139.02,137.51,167K,1.47%
"Jul 22, 2019",138.6,138.62,139.59,137.34,71K,-0.13%
"Jul 23, 2019",137.9,138.17,139.02,137.11,232K,-0.51%
"Jul 24, 2019",138.34,138.47,139.68,137.69,330K,0.32%
"Jul 25, 2019",138.98,138.89,139.31,138.13,447K,0.46%
"Jul 26, 2019",139.59,139.78,140.4,138.61,495K,0.44%
"Jul 29, 2019",139.43,139.58,140.28,138.84,413K,-0.12%
"Jul 30, 2019",137.05,136.93,138.32,135.68,260K,-1.72%
"Jul 31, 2019",135.98,135.71,136.88,135.8,375K,-0.79%
"Aug 01, 2019",137.78,137.57,138.1,136.69,429K,1.32%
"Aug 02, 2019",138.07,138.28,138.75,137.83,259K,0.21%
"Aug 05, 2019",137.72,137.91,138.67,136.48,403K,-0.25%
"Aug 06, 2019",139.17,139.06,140.19,138.08,267K,1.05%
"Aug 07, 2019",137.82,137.7,139.03,136.73,223K,-0.98%
"Aug 08, 2019",137.59,137.76,137.95,137.45,286K,-0.16%
"Aug 09, 2019",137.82,138.06,139.14,136.45,354K,0.16%
"Aug 12, 2019",137.33,137.48,137.54,136.75,377K,-0.36%
"Aug 13, 2019",137.51,137.57,138.86,137.21,210K,0.13%
"Aug 14, 2019",137.33,137.19,138.53,136.79,307K,-0.13%
"Aug 15, 2019",135.67,135.68,136.61,134.75,459K,-1.22%
"Aug 16, 2019",135.94,135.8,136.98,135.76,489K,0.2%
"Aug 19, 2019",134.38,134.55,134.6,134.12,152K,-1.16%
"Aug 20, 2019",134.63,134.57,134.82,133.81,136K,0.19%
"Aug 21, 2019",136.36,136.55,136.63,135.7,354K,1.28%
"Aug 22, 2019",136.07,136.01,136.32,135.9,236K,-0.21%
"Aug 23, 2019",134.7,134.88,135.5,134.55,60K,-1.01%
"Aug 26, 2019",134.6,134.51,135.0,133.8,206K,-0.07%
"Aug 27, 2019",133.65,133.62,134.82,133.33,413K,-0.71%
"Aug 28, 2019",134.42,134.48,135.1,133.44,408K,0.58%
"Aug 29, 2019",134.3,134.07,135.27,133.4,272K,-0.09%
"Aug 30, 2019",136.43,136.68,137.37,135.27,262K,1.58%
"Sep 02, 2019",137.92,137.96,138.46,136.8,310K,1.09%
"Sep 03, 2019",137.79,137.79,138.23,137.23,148K,-0.1%
"Sep 04, 2019",138.74,138.92,139.3,137.99,286K,0.68%
"Sep 05, 2019",138.3,138.5,139.43,137.2,54K,-0.31%
"Sep 06, 2019",138.4,138.41,139.27,137.52,264K,0.07%
"Sep 09, 2019",138.0,138.24,138.46,137.09,201K,-0.29%
"Sep 10, 2019",139.01,138.77,140.18,138.86,353K,0.73%
"Sep 11, 2019",140.88,140.66,141.09,140.55,337K,1.33%
"Sep 12, 2019",141.95,142.0,142.98,141.02,221K,0.76%
"Sep 13, 2019",143.19,143.1,143.9,142.93,53K,0.87%
"Sep 16, 2019",144.44,144.42,145.54,143.44,163K,0.87%
"Sep 17, 2019",145.22,145.12,146.57,144.64,335K,0.54%
"Sep 18, 2019",143.79,143.74,144.91,143.61,82K,-0.99%
"Sep 19, 2019",146.07,146.26,146.8,145.12,98K,1.57%
"Sep 20, 2019",148.52,148.58,148.87,147.94,341K,1.66%
"Sep 23, 2019",148.27,148.56,149.49,147.18,390K,-0.17%
"Sep 24, 2019",147.83,148.0,148.59,146.71,194K,-0.29%
"Sep 25, 2019",148.71,148.57,148.96,147.99,270K,0.59%
"Sep 26, 2019",149.51,149.37,150.63,149.33,475K,0.54%
"Sep 27, 2019",149.3,149.2,149.84,148.41,475K,-0.14%
"Sep 30, 2019",147.69,147.89,147.9,147.45,188K,-1.09%
"Oct 01, 2019",148.15,147.87,149.5,147.89,414K,0.32%
"Oct 02, 2019",148.95,148.79,149.74,147.8,317K,0.54%
"Oct 03, 2019",149.98,150.23,150.51,149.03,488K,0.69%
"Oct 04, 2019",150.52,150.6,151.64,149.88,264K,0.35%
"Oct 07, 2019",150.21,150.05,151.56,149.41,398K,-0.2%
"Oct 08, 2019",151.62,151.45,151.77,150.24,395K,0.93%
"Oct 09, 2019",151.77,151.99,152.86,151.61,273K,0.1%
"Oct 10, 2019",151.2,151.44,152.39,150.71,408K,-0.38%
"Oct 11, 2019",151.01,150.87,151.45,150.1,167K,-0.12%
"Oct 14, 2019",148.72,148.67,149.52,148.06,105K,-1.53%
"Oct 15, 2019",148.53,148.73,148.8,147.16,241K,-0.12%
"Oct 16, 2019",149.52,149.68,150.67,148.69,474K,0.66%
"Oct 17, 2019",150.03,150.22,151.33,149.79,275K,0.35%
"Oct 18, 2019",152.16,152.17,152.46,151.87,335K,1.41%
"Oct 21, 2019",151.86,152.11,153.13,150.81,330K,-0.2%
"Oct 22, 2019",152.59,152.49,153.8,151.8,109K,0.48%
"Oct 23, 2019",153.75,153.53,154.38,153.17,225K,0.75%
"Oct 24, 2019",157.09,157.22,158.22,155.99,368K,2.15%
"Oct 25, 2019",157.35,157.38,157.51,155.87,487K,0.17%
"Oct 28, 2019",155.94,156.16,157.41,155.09,125K,-0.9%
"Oct 29, 2019",157.2,156.94,158.14,156.48,234K,0.8%
"Oct 30, 2019",159.93,160.15,160.98,158.34,92K,1.72%
"Oct 31, 2019",159.53,159.4,160.64,158.07,159K,-0.25%
"Nov 01, 2019",160.8,160.9,161.78,159.5,219K,0.8%
"Nov 04, 2019",162.66,162.36,164.07,161.54,293K,1.15%
"Nov 05, 2019",164.22,164.29,165.28,163.38,153K,0.96%
"Nov 06, 2019",164.47,164.61,165.98,163.26,152K,0.15%
"Nov 07, 2019",163.5,163.42,164.52,162.28,400K,-0.59%
"Nov 08, 2019",163.45,163.26,163.87,163.09,483K,-0.03%
"Nov 11, 2019",164.19,164.22,165.71,162.76,195K,0.45%
"Nov 12, 2019",165.61,165.83,166.79,164.69,359K,0.86%
"Nov 13, 2019",166.17,166.05,167.38,165.93,166K,0.34%
"Nov 14, 2019",165.67,165.51,167.3,164.94,467K,-0.3%
"Nov 15, 2019",166.57,166.42,166.85,165.98,352K,0.54%
"Nov 18, 2019",167.93,168.23,168.74,166.9,411K,0.81%
"Nov 19, 2019",168.57,168.47,169.1,166.91,72K,0.38%
"Nov 20, 2019",167.37,167.04,168.49,166.67,319K,-0.71%
"Nov 21, 2019",167.17,167.36,168.55,166.45,287K,-0.12%
"Nov 22, 2019",168.67,168.8,170.3,167.15,181K,0.89%
"Nov 25, 2019",166.65,166.4,167.5,165.67,168K,-1.2%
"Nov 26, 2019",163.6,163.92,164.92,163.31,311K,-1.84%
"Nov 27, 2019",165.9,165.98,167.44,164.55,367K,1.4%
"Nov 28, 2019",166.74,166.74,167.93,165.76,64K,0.5%
"Nov 29, 2019",167.72,167.64,168.25,166.73,305K,0.59%
"Dec 02, 2019",166.17,166.43,167.24,165.72,126K,-0.93%
"Dec 03, 2019",167.34,167.17,168.97,166.91,113K,0.7%
"Dec 04, 2019",167.82,167.68,169.48,167.29,330K,0.29%
"Dec 05, 2019",165.51,165.26,166.63,164.4,189K,-1.39%
"Dec 06, 2019",167.71,167.89,169.22,166.14,248K,1.32%
"Dec 09, 2019",168.02,168.08,168.49,166.87,211K,0.18%
"Dec 10, 2019",167.49,167.56,168.03,166.84,341K,-0.32%
"Dec 11, 2019",166.99,166.8,168.59,166.37,261K,-0.3%
"Dec 12, 2019",164.05,164.15,164.42,163.84,483K,-1.77%
"Dec 13, 2019",165.0,165.17,165.44,164.02,208K,0.57%
"Dec 16, 2019",165.45,165.36,166.24,164.74,383K,0.28%
"Dec 17, 2019",165.23,165.43,166.27,164.38,165K,-0.13%
"Dec 18, 2019",167.21,167.11,168.28,165.76,278K,1.19%
"Dec 19, 2019",165.2,165.37,165.8,164.24,298K,-1.21%
"Dec 20, 2019",164.38,164.08,165.91,163.55,198K,-0.5%
"Dec 23, 2019",163.2,163.23,164.7,162.96,262K,-0.73%
"Dec 24, 2019",162.85,163.16,163.59,161.76,175K,-0.21%
"Dec 25, 2019",163.02,163.33,163.82,162.83,52K,0.1%
"Dec 26, 2019",163.72,163.57,164.91,162.88,147K,0.43%
"Dec 27, 2019",163.27,163.23,164.41,161.99,365K,-0.27%
"Dec 30, 2019",162.05,161.77,162.77,160.71,396K,-0.75%
"Dec 31, 2019",164.59,164.84,165.37,163.16,176K,1.56%
"Jan 01, 2020",168.27,168.32,168.97,167.28,233K,2.21%
"Jan 02, 2020",168.56,168.48,169.08,166.91,66K,0.17%
"Jan 03, 2020",167.48,167.22,168.34,166.48,156K,-0.64%
"Jan 06, 2020",169.79,170.09,171.01,169.6,400K,1.37%
"Jan 07, 2020",167.66,167.68,168.95,166.99,322K,-1.26%
"Jan 08, 2020",167.22,167.08,168.56,166.69,142K,-0.26%
"Jan 09, 2020",166.24,166.14,166.97,164.76,165K,-0.59%
"Jan 10, 2020",164.58,164.43,165.88,163.64,417K,-1.0%
"Jan 13, 2020",164.23,164.3,164.41,163.01,144K,-0.21%
"Jan 14, 2020",163.03,163.31,163.89,162.71,200K,-0.74%
"Jan 15, 2020",163.11,163.34,164.44,161.75,348K,0.05%
"Jan 16, 2020",163.22,163.19,164.3,162.26,302K,0.06%
"Jan 17, 2020",162.37,162.58,163.23,161.61,257K,-0.52%
"Jan 20, 2020",161.89,161.84,163.0,161.02,454K,-0.29%
"Jan 21, 2020",161.62,161.46,163.1,161.21,148K,-0.17%
"Jan 22, 2020",162.87,163.19,163.86,161.58,383K,0.77%
"Jan 23, 2020",162.72,162.59,164.05,161.64,121K,-0.09%
"Jan 24, 2020",164.0,163.88,165.61,163.53,327K,0.78%
"Jan 27, 2020",164.93,165.25,166.14,164.06,441K,0.57%
"Jan 28, 2020",165.85,165.6,166.87,164.79,256K,0.55%
"Jan 29, 2020",168.0,168.17,168.22,166.36,375K,1.29%
"Jan 30, 2020",166.38,166.67,167.11,165.84,419K,-0.97%
"Jan 31, 2020",165.74,165.75,166.75,165.53,111K,-0.39%
"Feb 03, 2020",168.46,168.12,169.84,167.71,367K,1.63%
"Feb 04, 2020",168.14,168.05,168.97,167.75,463K,-0.19%
"Feb 05, 2020",163.99,163.74,165.58,163.12,309K,-2.49%
"Feb 06, 2020",163.76,163.71,164.33,162.46,133K,-0.14%
"Feb 07, 2020",164.03,164.22,165.29,162.41,107K,0.16%
"Feb 10, 2020",160.27,160.23,161.04,159.61,166K,-2.32%
"Feb 11, 2020",162.27,162.23,163.14,161.37,96K,1.24%
"Feb 12, 2020",161.3,161.33,162.62,160.82,281K,-0.6%
"Feb 13, 2020",161.84,161.89,162.43,161.23,81K,0.34%
"Feb 14, 2020",161.58,161.81,161.88,161.4,150K,-0.16%
"Feb 17, 2020",159.78,159.65,160.68,158.91,247K,-1.12%
"Feb 18, 2020",158.31,158.51,159.22,157.33,263K,-0.92%
"Feb 19, 2020",157.04,157.09,158.33,155.88,304K,-0.8%
"Feb 20, 2020",158.65,158.52,160.19,157.74,367K,1.02%
"Feb 21, 2020",158.5,158.37,158.74,158.16,71K,-0.09%
"Feb 24, 2020",157.82,157.74,158.82,156.31,86K,-0.43%
"Feb 25, 2020",156.56,156.64,157.68,156.38,77K,-0.8%
"Feb 26, 2020",158.32,158.15,159.88,158.15,240K,1.12%
"Feb 27, 2020",160.49,160.76,162.01,159.74,68K,1.36%
"Feb 28, 2020",162.27,162.32,163.47,161.13,385K,1.11%
"Mar 02, 2020",162.58,162.85,163.51,161.28,150K,0.19%
"Mar 03, 2020",162.73,162.43,163.13,161.51,472K,0.09%
"Mar 04, 2020",160.04,159.94,160.75,158.51,268K,-1.67%
"Mar 05, 2020",159.33,159.03,160.33,158.42,250K,-0.44%
"Mar 06, 2020",157.99,157.85,159.18,156.49,401K,-0.84%
"Mar 09, 2020",154.48,154.7,155.52,153.93,370K,-2.25%
"Mar 10, 2020",155.45,155.17,156.61,154.42,323K,0.63%
"Mar 11, 2020",153.66,153.62,154.4,152.39,470K,-1.16%
"Mar 12, 2020",154.22,153.98,155.38,153.43,240K,0.37%
"Mar 13, 2020",154.9,154.85,155.26,154.71,413K,0.44%
"Mar 16, 2020",155.23,155.44,155.61,154.65,221K,0.21%
"Mar 17, 2020",155.74,155.82,156.12,154.87,427K,0.33%
"Mar 18, 2020",154.51,154.66,155.91,154.05,166K,-0.79%
"Mar 19, 2020",156.81,156.71,157.07,156.28,180K,1.47%
"Mar 20, 2020",156.54,156.81,157.82,156.23,355K,-0.17%
"Mar 23, 2020",156.3,156.44,156.79,155.03,145K,-0.15%
"Mar 24, 2020",154.85,154.8,155.65,154.5,153K,-0.94%
"Mar 25, 2020",152.66,152.62,154.07,151.55,187K,-1.42%
"Mar 26, 2020",152.28,152.53,153.23,152.04,355K,-0.25%
"Mar 27, 2020",151.61,151.66,152.05,150.48,450K,-0.44%
"Mar 30, 2020",149.82,149.95,150.36,149.57,353K,-1.19%
"Mar 31, 2020",147.57,147.52,148.94,147.37,422K,-1.52%
"Apr 01, 2020",145.04,144.88,145.74,143.78,294K,-1.73%
"Apr 02, 2020",146.06,146.19,146.97,145.88,81K,0.7%
"Apr 03, 2020",144.95,145.01,145.69,143.61,95K,-0.76%
"Apr 06, 2020",143.55,143.55,144.18,142.39,299K,-0.97%
"Apr 07, 2020",144.91,144.98,145.34,144.04,197K,0.94%
"Apr 08, 2020",143.03,142.87,144.06,142.88,149K,-1.3%
"Apr 09, 2020",141.13,141.3,142.19,140.34,259K,-1.34%
"Apr 10, 2020",139.18,139.43,139.66,138.48,349K,-1.39%
"Apr 13, 2020",140.71,140.93,141.85,140.18,223K,1.09%
"Apr 14, 2020",142.72,142.62,143.96,142.54,411K,1.42%
"Apr 15, 2020",142.96,142.91,144.29,142.54,382K,0.17%
"Apr 16, 2020",143.11,143.29,143.47,141.97,380K,0.1%
"Apr 17, 2020",142.09,142.14,142.62,141.05,493K,-0.72%
"Apr 20, 2020",143.86,143.88,145.11,142.54,182K,1.24%
"Apr 21, 2020",143.15,143.4,143.55,142.55,340K,-0.49%
"Apr 22, 2020",143.8,143.82,143.95,142.59,434K,0.45%
"Apr 23, 2020",142.65,142.66,143.91,141.56,310K,-0.8%
"Apr 24, 2020",141.27,141.01,141.83,140.99,405K,-0.97%
"Apr 27, 2020",142.94,142.7,143.62,141.93,236K,1.18%
"Apr 28, 2020",142.76,142.48,143.48,142.06,315K,-0.13%
"Apr 29, 2020",144.2,144.44,145.45,143.27,75K,1.0%
"Apr 30, 2020",143.66,143.61,144.24,142.32,493K,-0.37%
"May 01, 2020",141.66,141.65,142.94,140.71,410K,-1.4%
"May 04, 2020",140.49,140.68,141.41,139.6,440K,-0.83%
"May 05, 2020",139.79,139.85,140.6,139.52,362K,-0.5%
"May 06, 2020",138.11,138.17,138.65,137.13,133K,-1.21%
"May 07, 2020",136.23,136.12,136.66,135.33,63K,-1.37%
"May 08, 2020",137.35,137.53,138.26,136.94,439K,0.82%
"May 11, 2020",136.38,136.2,137.07,135.95,228K,-0.71%
"May 12, 2020",135.87,135.62,137.12,135.48,168K,-0.38%
"May 13, 2020",135.21,135.05,135.95,135.02,302K,-0.48%
"May 14, 2020",133.62,133.5,134.37,133.24,239K,-1.18%
"May 15, 2020",134.81,134.69,135.45,133.96,343K,0.88%
"May 18, 2020",132.82,132.91,133.9,132.47,267K,-1.49%
"May 19, 2020",132.7,132.55,133.34,131.98,363K,-0.09%
"May 20, 2020",132.65,132.74,133.1,131.66,434K,-0.04%
"May 21, 2020",131.99,131.78,133.15,131.03,138K,-0.5%
"May 22, 2020",129.89,129.71,130.72,128.85,198K,-1.61%
"May 25, 2020",130.29,130.3,131.12,129.16,246K,0.31%
"May 26, 2020",130.21,130.43,131.06,129.13,482K,-0.06%
"May 27, 2020",128.75,128.93,129.71,127.53,214K,-1.13%
"May 28, 2020",128.89,129.14,129.39,128.64,221K,0.11%
"May 29, 2020",129.02,129.1,129.19,128.81,344K,0.1%
"Jun 01, 2020",127.6,127.69,128.65,126.99,238K,-1.11%
"Jun 02, 2020",126.67,126.73,126.94,126.36,478K,-0.73%
"Jun 03, 2020",128.03,128.09,128.99,126.96,452K,1.06%
"Jun 04, 2020",128.43,128.25,128.66,128.19,281K,0.32%
"Jun 05, 2020",127.83,127.86,128.39,127.14,340K,-0.47%
"Jun 08, 2020",126.9,126.84,127.1,125.71,76K,-0.73%
"Jun 09, 2020",126.36,126.34,127.08,125.26,363K,-0.42%
"Jun 10, 2020",125.91,125.92,126.78,125.0,368K,-0.36%
"Jun 11, 2020",125.01,124.82,125.32,123.8,211K,-0.72%
"Jun 12, 2020",123.11,123.04,123.65,122.22,148K,-1.53%
"Jun 15, 2020",124.43,124.21,125.6,123.25,461K,1.07%
"Jun 16, 2020",125.57,125.81,126.2,124.58,242K,0.91%
"Jun 17, 2020",124.19,124.0,125.21,123.25,344K,-1.11%
"Jun 18, 2020",124.39,124.27,125.56,124.26,64K,0.16%
"Jun 19, 2020",123.44,123.63,124.64,122.46,236K,-0.77%
"Jun 22, 2020",123.2,123.19,124.31,122.23,417K,-0.2%
"Jun 23, 2020",122.86,122.68,123.34,122.39,224K,-0.27%
"Jun 24, 2020",122.44,122.38,123.62,122.16,321K,-0.35%
"Jun 25, 2020",124.72,124.53,125.75,123.9,144K,1.84%
"Jun 26, 2020",124.27,124.12,125.33,124.01,237K,-0.36%
"Jun 29, 2020",123.42,123.2,123.56,122.57,467K,-0.69%
"Jun 30, 2020",122.63,122.6,123.8,121.62,304K,-0.65%
"Jul 01, 2020",123.83,123.99,124.82,122.96,455K,0.98%
"Jul 02, 2020",122.05,122.1,123.02,121.5,455K,-1.45%
"Jul 03, 2020",121.27,121.32,121.48,120.46,474K,-0.65%
