Date,Price,Open,High,Low,Vol.,Change %
"Jun 28, 2019",959.64,960.54,962.89,951.76,191K,-0.32%
"Jul 01, 2019",960.12,961.5,968.41,955.51,52K,0.05%
"Jul 02, 2019",974.46,975.25,983.59,967.22,192K,1.48%
"Jul 03, 2019",979.88,980.41,983.12,973.32,200K,0.55%
"Jul 04, 2019",975.58,975.42,984.7,974.0,333K,-0.44%
"Jul 05, 2019",969.66,969.53,972.71,967.36,139K,-0.61%
"Jul 08, 2019",948.27,947.92,950.22,946.06,63K,-2.23%
"Jul 09, 2019",952.74,953.19,954.19,948.16,192K,0.47%
"Jul 10, 2019",952.57,952.21,955.59,950.47,421K,-0.02%
"Jul 11, 2019",947.47,946.13,951.7,944.63,229K,-0.54%
"Jul 12, 2019",934.46,932.98,943.19,933.13,236K,-1.38%
"Jul 15, 2019",923.02,924.59,925.96,914.33,261K,-1.23%
"Jul 16, 2019",932.74,930.97,936.75,923.66,388K,1.05%
"Jul 17, 2019",946.3,944.8,953.5,938.32,266K,1.44%
"Jul 18, 2019",942.8,942.59,946.3,941.25,91K,-0.37%
"Jul 19, 2019",937.82,936.94,944.54,933.56,142K,-0.53%
"Jul 22, 2019",927.0,926.66,931.54,921.29,134K,-1.16%
"Jul 23, 2019",941.25,939.81,943.86,936.18,278K,1.53%
"Jul 24, 2019",942.82,941.43,949.99,940.43,63K,0.17%
"Jul 25, 2019",949.18,950.32,950.36,947.62,177K,0.67%
"Jul 26, 2019",955.44,956.43,958.91,952.16,323K,0.66%
"Jul 29, 2019",952.18,950.67,956.19,949.17,209K,-0.34%
"Jul 30, 2019",936.8,937.43,941.61,930.14,368K,-1.63%
"Jul 31, 2019",924.02,924.42,930.6,918.66,226K,-1.37%
"Aug 01, 2019",940.91,941.72,945.74,939.0,490K,1.81%
"Aug 02, 2019",931.84,931.75,937.76,929.12,484K,-0.97%
"Aug 05, 2019",927.24,926.39,933.14,923.68,409K,-0.5%
"Aug 06, 2019",912.69,913.29,916.67,904.1,479K,-1.58%
"Aug 07, 2019",897.27,896.81,905.71,888.61,142K,-1.7%
"Aug 08, 2019",888.04,887.04,896.57,880.2,387K,-1.03%
"Aug 09, 2019",911.91,911.58,917.6,907.56,194K,2.65%
"Aug 12, 2019",922.06,923.03,923.58,917.29,376K,1.11%
"Aug 13, 2019",915.9,915.81,920.87,914.52,218K,-0.67%
"Aug 14, 2019",932.02,931.27,934.5,928.53,180K,1.74%
"Aug 15, 2019",931.01,932.25,935.99,924.16,481K,-0.11%
"Aug 16, 2019",951.26,952.71,953.82,943.13,144K,2.15%
"Aug 19, 2019",984.53,984.26,991.75,982.21,391K,3.44%
"Aug 20, 2019",1001.03,1000.53,1002.75,995.16,353K,1.66%
"Aug 21, 2019",1003.65,1004.11,1013.27,999.52,186K,0.26%
"Aug 22, 2019",1015.45,1013.66,1018.26,1010.46,256K,1.17%
"Aug 23, 2019",1016.9,1017.68,1023.97,1007.72,114K,0.14%
"Aug 26, 2019",990.47,991.59,999.63,981.07,464K,-2.63%
"Aug 27, 2019",981.97,981.56,985.14,975.48,485K,-0.86%
"Aug 28, 2019",969.21,967.95,978.33,962.67,379K,-1.31%
"Aug 29, 2019",960.58,958.76,964.9,956.79,432K,-0.9%
"Aug 30, 2019",987.96,988.5,997.48,983.7,87K,2.81%
"Sep 02, 2019",1005.93,1005.0,1015.73,1004.64,222K,1.8%
"Sep 03, 2019",1013.82,1013.68,1016.55,1011.51,198K,0.78%
"Sep 04, 2019",1027.48,1027.02,1036.2,1021.8,304K,1.34%
"Sep 05, 2019",999.93,998.63,1002.67,994.43,132K,-2.72%
"Sep 06, 2019",1012.13,1012.16,1015.2,1008.15,303K,1.21%
"Sep 09, 2019",1027.73,1027.56,1029.53,1018.5,344K,1.53%
"Sep 10, 2019",994.96,995.46,997.36,993.97,109K,-3.24%
"Sep 11, 2019",1007.66,1006.66,1014.4,1002.29,109K,1.27%
"Sep 12, 2019",987.55,986.42,992.53,985.76,65K,-2.02%
"Sep 13, 2019",959.94,961.15,967.74,958.7,392K,-2.84%
"Sep 16, 2019",980.41,981.2,984.32,975.74,198K,2.11%
"Sep 17, 2019",966.87,967.92,976.27,958.1,151K,-1.39%
"Sep 18, 2019",957.69,956.25,959.08,953.06,400K,-0.95%
"Sep 19, 2019",973.18,972.11,974.7,968.68,114K,1.6%
"Sep 20, 2019",969.9,970.19,976.99,967.09,242K,-0.34%
"Sep 23, 2019",968.44,969.82,977.14,959.18,385K,-0.15%
"Sep 24, 2019",966.67,968.19,974.56,961.06,308K,-0.18%
"Sep 25, 2019",972.89,974.18,978.15,971.24,299K,0.64%
"Sep 26, 2019",970.76,968.98,974.08,969.71,120K,-0.22%
"Sep 27, 2019",973.59,974.84,974.68,965.53,131K,0.29%
"Sep 30, 2019",967.42,968.97,972.82,965.33,312K,-0.64%
"Oct 01, 2019",973.71,971.98,978.85,965.25,60K,0.65%
"Oct 02, 2019",979.48,979.15,983.49,977.1,441K,0.59%
"Oct 03, 2019",1008.97,1009.12,1015.23,1001.4,207K,2.97%
"Oct 04, 2019",1004.42,1003.35,1012.02,1003.05,237K,-0.45%
"Oct 07, 2019",1002.85,1002.92,1010.18,999.1,166K,-0.16%
"Oct 08, 2019",1007.66,1009.22,1011.06,1001.2,444K,0.48%
"Oct 09, 2019",1023.57,1025.07,1029.99,1015.93,339K,1.57%
"Oct 10, 2019",1008.16,1009.93,1010.52,1000.21,252K,-1.52%
"Oct 11, 2019",1010.94,1010.87,1013.06,1007.02,313K,0.28%
"Oct 14, 2019",974.78,974.44,982.65,972.9,221K,-3.64%
"Oct 15, 2019",971.99,972.63,979.03,968.87,259K,-0.29%
"Oct 16, 2019",988.94,988.61,996.76,986.48,210K,1.73%
"Oct 17, 2019",979.4,977.61,981.73,976.5,234K,-0.97%
"Oct 18, 2019",983.18,984.05,992.26,982.02,191K,0.39%
"Oct 21, 2019",976.58,975.73,978.73,973.48,84K,-0.67%
"Oct 22, 2019",965.23,963.49,973.76,957.41,66K,-1.17%
"Oct 23, 2019",980.58,978.7,984.67,977.76,128K,1.58%
"Oct 24, 2019",966.48,968.15,968.37,959.62,163K,-1.45%
"Oct 25, 2019",971.91,970.94,975.39,970.9,450K,0.56%
"Oct 28, 2019",977.58,977.38,980.16,971.12,325K,0.58%
"Oct 29, 2019",966.33,968.07,971.56,959.21,481K,-1.16%
"Oct 30, 2019",969.75,969.63,979.01,962.14,202K,0.35%
"Oct 31, 2019",957.4,955.78,961.18,953.5,230K,-1.28%
"Nov 01, 2019",966.08,966.28,972.37,957.37,373K,0.9%
"Nov 04, 2019",948.35,946.78,956.91,947.0,310K,-1.85%
"Nov 05, 2019",944.66,943.13,950.96,937.72,287K,-0.39%
"Nov 06, 2019",942.22,943.54,946.23,935.3,309K,-0.26%
"Nov 07, 2019",959.23,958.42,968.74,950.03,312K,1.79%
"Nov 08, 2019",962.4,963.09,964.99,954.91,394K,0.33%
"Nov 11, 2019",977.46,977.49,983.04,971.37,350K,1.55%
"Nov 12, 2019",986.81,985.71,994.87,980.22,480K,0.95%
"Nov 13, 2019",996.15,996.22,997.15,988.64,476K,0.94%
"Nov 14, 2019",992.39,990.68,999.66,982.83,239K,-0.38%
"Nov 15, 2019",1008.92,1008.3,1012.35,1001.56,66K,1.65%
"Nov 18, 2019",1004.75,1004.84,1007.29,1001.74,54K,-0.41%
"Nov 19, 2019",980.19,979.12,983.59,974.26,105K,-2.47%
"Nov 20, 2019",978.21,978.84,987.7,970.99,83K,-0.2%
"Nov 21, 2019",986.07,984.3,994.97,978.91,218K,0.8%
"Nov 22, 2019",963.74,963.69,966.56,958.92,73K,-2.29%
"Nov 25, 2019",952.18,952.99,954.13,945.24,331K,-1.21%
"Nov 26, 2019",935.88,935.62,939.89,931.84,135K,-1.73%
"Nov 27, 2019",948.13,949.55,954.13,947.09,281K,1.3%
"Nov 28, 2019",973.39,973.9,981.96,964.02,96K,2.63%
"Nov 29, 2019",971.5,973.28,980.92,963.26,422K,-0.19%
"Dec 02, 2019",980.45,979.6,988.06,972.23,400K,0.92%
"Dec 03, 2019",989.1,990.83,995.42,983.19,223K,0.88%
"Dec 04, 2019",1013.64,1014.07,1015.95,1003.88,459K,2.45%
"Dec 05, 2019",1004.97,1005.96,1006.64,999.24,133K,-0.86%
"Dec 06, 2019",1002.86,1004.48,1009.25,1001.22,416K,-0.21%
"Dec 09, 2019",998.95,999.15,1004.79,989.06,295K,-0.39%
"Dec 10, 2019",1001.28,1002.73,1009.9,994.55,198K,0.23%
"Dec 11, 2019",1040.86,1041.03,1044.92,1037.57,87K,3.88%
"Dec 12, 2019",1042.59,1043.0,1044.0,1033.61,127K,0.17%
"Dec 13, 2019",1030.54,1030.32,1035.5,1020.96,438K,-1.16%
"Dec 16, 2019",1014.07,1012.63,1023.92,1009.68,323K,-1.61%
"Dec 17, 2019",1034.54,1034.76,1042.98,1024.29,156K,2.0%
"Dec 18, 2019",1022.52,1024.47,1023.85,1019.67,273K,-1.17%
"Dec 19, 2019",1033.99,1035.17,1043.16,1024.27,98K,1.12%
"Dec 20, 2019",1024.73,1025.74,1030.1,1019.32,94K,-0.9%
"Dec 23, 2019",1006.65,1007.23,1010.96,1003.29,458K,-1.78%
"Dec 24, 2019",1017.05,1016.43,1021.24,1009.09,256K,1.03%
"Dec 25, 2019",1008.68,1007.35,1015.09,999.53,212K,-0.83%
"Dec 26, 2019",1016.36,1015.24,1022.23,1007.8,477K,0.76%
"Dec 27, 2019",1025.23,1023.2,1032.31,1022.86,229K,0.87%
"Dec 30, 2019",1034.9,1035.62,1041.28,1031.13,201K,0.94%
"Dec 31, 2019",1031.99,1033.27,1034.36,1023.51,172K,-0.28%
"Jan 01, 2020",1043.91,1042.95,1047.38,1040.2,304K,1.15%
"Jan 02, 2020",1030.8,1029.12,1039.64,1027.07,301K,-1.26%
"Jan 03, 2020",994.74,994.09,1001.67,993.73,57K,-3.56%
"Jan 06, 2020",1006.55,1005.72,1011.62,1000.03,344K,1.18%
"Jan 07, 2020",1010.27,1010.07,1012.94,1008.03,404K,0.37%
"Jan 08, 2020",1002.27,1001.32,1003.34,996.27,327K,-0.8%
"Jan 09, 2020",981.57,980.94,985.31,979.68,441K,-2.09%
"Jan 10, 2020",953.18,954.73,954.6,944.43,174K,-2.93%
"Jan 13, 2020",955.07,954.43,960.17,947.02,136K,0.2%
"Jan 14, 2020",980.16,981.28,988.39,977.85,363K,2.59%
"Jan 15, 2020",979.3,979.79,982.79,976.72,134K,-0.09%
"Jan 16, 2020",975.17,974.54,983.59,968.1,90K,-0.42%
"Jan 17, 2020",975.99,977.23,983.15,971.47,93K,0.08%
"Jan 20, 2020",1009.63,1010.01,1011.77,1003.01,395K,3.39%
"Jan 21, 2020",1022.3,1020.29,1029.26,1012.18,62K,1.25%
"Jan 22, 2020",1009.3,1007.56,1011.69,999.44,180K,-1.28%
"Jan 23, 2020",1010.94,1011.96,1017.9,1001.32,108K,0.16%
"Jan 24, 2020",1017.21,1016.99,1019.53,1012.48,389K,0.62%
"Jan 27, 2020",1002.42,1002.04,1006.97,994.92,276K,-1.46%
"Jan 28, 2020",1015.12,1013.68,1021.31,1006.28,142K,1.26%
"Jan 29, 2020",1003.95,1002.57,1005.41,1002.41,387K,-1.11%
"Jan 30, 2020",982.63,983.8,984.97,973.87,387K,-2.15%
"Jan 31, 2020",984.93,986.23,988.76,981.06,285K,0.23%
"Feb 03, 2020",984.9,985.14,989.98,982.98,174K,-0.0%
"Feb 04, 2020",986.07,985.26,994.67,977.66,313K,0.12%
"Feb 05, 2020",975.99,977.68,978.61,968.12,470K,-1.03%
"Feb 06, 2020",968.04,968.52,972.04,963.36,73K,-0.82%
"Feb 07, 2020",985.75,986.92,990.96,980.4,170K,1.81%
"Feb 10, 2020",993.49,991.51,997.12,988.21,178K,0.78%
"Feb 11, 2020",980.51,980.31,987.01,975.6,334K,-1.32%
"Feb 12, 2020",953.38,954.79,956.53,951.99,343K,-2.81%
"Feb 13, 2020",941.52,940.91,949.0,932.56,142K,-1.25%
"Feb 14, 2020",944.87,945.73,950.12,941.89,147K,0.36%
"Feb 17, 2020",937.08,937.68,938.75,929.67,467K,-0.83%
"Feb 18, 2020",928.28,926.98,934.44,922.11,390K,-0.94%
"Feb 19, 2020",921.21,922.23,926.85,912.74,470K,-0.76%
"Feb 20, 2020",921.31,919.89,925.04,915.8,423K,0.01%
"Feb 21, 2020",933.34,934.19,934.37,930.76,230K,1.3%
"Feb 24, 2020",934.46,936.29,937.08,925.94,104K,0.12%
"Feb 25, 2020",936.45,938.16,940.8,929.4,333K,0.21%
"Feb 26, 2020",934.41,935.54,937.03,928.21,208K,-0.22%
"Feb 27, 2020",928.55,928.68,934.31,920.14,241K,-0.63%
"Feb 28, 2020",942.22,942.88,949.21,939.27,241K,1.46%
"Mar 02, 2020",951.85,952.72,960.14,949.08,471K,1.02%
"Mar 03, 2020",977.63,975.71,984.3,975.21,80K,2.67%
"Mar 04, 2020",983.85,982.28,990.93,979.18,136K,0.63%
"Mar 05, 2020",970.11,970.49,976.4,964.84,323K,-1.41%
"Mar 06, 2020",955.29,953.4,964.72,947.99,447K,-1.54%
"Mar 09, 2020",963.67,965.24,966.89,959.71,463K,0.87%
"Mar 10, 2020",949.39,949.36,952.62,943.7,301K,-1.49%
"Mar 11, 2020",958.94,958.01,960.99,957.73,65K,1.0%
"Mar 12, 2020",941.82,941.42,946.88,940.61,213K,-1.8%
"Mar 13, 2020",941.46,942.78,943.22,939.72,463K,-0.04%
"Mar 16, 2020",922.38,923.95,925.54,916.14,274K,-2.05%
"Mar 17, 2020",928.59,927.17,933.56,922.38,376K,0.67%
"Mar 18, 2020",905.44,906.44,914.15,903.33,171K,-2.53%
"Mar 19, 2020",905.2,905.48,913.95,902.08,61K,-0.03%
"Mar 20, 2020",901.24,901.55,908.18,897.94,310K,-0.44%
"Mar 23, 2020",901.55,902.55,905.61,894.8,425K,0.03%
"Mar 24, 2020",891.92,890.93,899.76,889.69,495K,-1.07%
"Mar 25, 2020",882.13,882.24,889.96,877.91,430K,-1.1%
"Mar 26, 2020",879.52,878.88,887.6,874.26,299K,-0.3%
"Mar 27, 2020",865.14,863.73,870.99,863.22,323K,-1.65%
"Mar 30, 2020",846.66,845.32,849.04,841.2,420K,-2.16%
"Mar 31, 2020",838.67,837.45,840.19,835.22,58K,-0.95%
"Apr 01, 2020",829.77,830.16,837.44,824.96,478K,-1.07%
"Apr 02, 2020",816.53,815.24,817.75,812.72,289K,-1.61%
"Apr 03, 2020",822.51,822.74,825.52,814.59,478K,0.73%
"Apr 06, 2020",814.98,815.27,819.37,810.22,394K,-0.92%
"Apr 07, 2020",808.83,810.14,809.8,804.79,118K,-0.76%
"Apr 08, 2020",787.78,788.17,794.99,783.39,124K,-2.64%
"Apr 09, 2020",807.48,809.04,810.37,805.56,209K,2.47%
"Apr 10, 2020",835.64,834.07,836.69,829.62,168K,3.43%
"Apr 13, 2020",820.66,821.33,828.82,818.98,247K,-1.81%
"Apr 14, 2020",831.54,829.96,834.7,826.24,321K,1.32%
"Apr 15, 2020",829.63,830.4,837.01,826.52,246K,-0.23%
"Apr 16, 2020",847.93,847.55,852.24,840.12,75K,2.18%
"Apr 17, 2020",849.43,849.81,855.35,842.47,489K,0.18%
"Apr 20, 2020",847.06,846.41,849.74,844.39,241K,-0.28%
"Apr 21, 2020",811.81,810.71,816.3,803.79,432K,-4.25%
"Apr 22, 2020",799.53,800.25,802.19,798.51,83K,-1.52%
"Apr 23, 2020",795.14,796.43,802.74,788.55,414K,-0.55%
"Apr 24, 2020",792.84,791.84,794.07,791.34,128K,-0.29%
"Apr 27, 2020",774.94,776.25,777.63,770.79,355K,-2.28%
"Apr 28, 2020",761.68,760.59,768.57,757.94,347K,-1.73%
"Apr 29, 2020",763.69,764.41,767.75,756.63,459K,0.26%
"Apr 30, 2020",746.41,747.78,751.19,741.4,194K,-2.29%
"May 01, 2020",743.74,742.69,748.85,737.35,99K,-0.36%
"May 04, 2020",752.76,752.56,753.99,748.79,439K,1.21%
"May 05, 2020",755.89,755.4,756.77,752.08,199K,0.42%
"May 06, 2020",754.65,754.32,761.78,751.93,154K,-0.16%
"May 07, 2020",731.43,732.17,733.95,729.9,268K,-3.13%
"May 08, 2020",719.64,720.1,722.82,715.47,115K,-1.63%
"May 11, 2020",738.13,739.51,743.4,732.3,183K,2.54%
"May 12, 2020",727.48,726.56,729.75,722.39,223K,-1.45%
"May 13, 2020",737.56,737.69,743.16,735.81,174K,1.38%
"May 14, 2020",727.93,727.78,731.66,721.61,252K,-1.31%
"May 15, 2020",721.5,722.71,727.78,718.36,223K,-0.89%
"May 18, 2020",723.48,722.06,726.01,716.33,398K,0.27%
"May 19, 2020",721.84,723.26,723.89,716.22,463K,-0.23%
"May 20, 2020",722.82,722.76,728.95,719.44,95K,0.13%
"May 21, 2020",709.81,710.17,712.61,705.63,420K,-1.82%
"May 22, 2020",695.95,695.56,699.23,692.09,469K,-1.97%
"May 25, 2020",684.07,685.03,689.64,681.29,358K,-1.72%
"May 26, 2020",678.05,678.22,682.61,672.7,498K,-0.88%
"May 27, 2020",672.4,672.84,675.75,667.38,200K,-0.84%
"May 28, 2020",681.6,682.01,683.81,678.98,423K,1.36%
"May 29, 2020",679.98,679.61,685.34,676.48,353K,-0.24%
"Jun 01, 2020",685.77,684.6,687.57,679.0,195K,0.85%
"Jun 02, 2020",688.05,688.9,694.49,685.32,367K,0.33%
"Jun 03, 2020",677.45,676.88,679.04,674.45,279K,-1.55%
"Jun 04, 2020",678.43,679.38,684.03,672.13,135K,0.15%
"Jun 05, 2020",680.58,680.88,683.86,678.36,128K,0.32%
"Jun 08, 2020",689.21,688.81,691.05,685.56,371K,1.26%
"Jun 09, 2020",679.07,679.32,682.2,673.53,370K,-1.48%
"Jun 10, 2020",659.39,659.77,661.36,656.11,288K,-2.94%
"Jun 11, 2020",661.93,662.48,663.4,658.86,275K,0.38%
"Jun 12, 2020",666.25,667.11,668.35,665.1,131K,0.65%
"Jun 15, 2020",665.26,664.35,671.12,663.05,243K,-0.15%
"Jun 16, 2020",666.34,667.52,667.64,661.48,442K,0.16%
"Jun 17, 2020",675.99,675.75,682.58,669.95,434K,1.44%
"Jun 18, 2020",672.16,673.13,672.86,670.6,347K,-0.57%
"Jun 19, 2020",670.16,669.41,674.8,668.56,498K,-0.3%
"Jun 22, 2020",671.76,670.49,677.61,666.1,451K,0.24%
