Date,Price,Open,High,Low,Vol.,Change %
"Apr 12, 2019",11112.81,11091.6,11179.28,11022.86,291K,0.43%
"Apr 15, 2019",11057.15,11038.3,11101.1,11007.7,345K,-0.5%
"Apr 16, 2019",11122.26,11130.42,11139.85,11063.47,445K,0.59%
"Apr 17, 2019",10996.05,10978.23,11078.03,10943.26,110K,-1.14%
"Apr 18, 2019",11025.51,11017.23,11112.93,11000.12,298K,0.27%
"Apr 19, 2019",11117.96,11120.21,11182.23,11036.39,212K,0.84%
"Apr 22, 2019",11174.35,11176.66,11228.81,11092.69,313K,0.51%
"Apr 23, 2019",11127.09,11128.77,11211.04,11087.64,108K,-0.42%
"Apr 24, 2019",11203.93,11222.74,11315.4,11142.91,211K,0.69%
"Apr 25, 2019",11053.46,11050.97,11157.26,11002.8,367K,-1.35%
"Apr 26, 2019",10956.98,10942.34,11023.43,10924.03,307K,-0.88%
"Apr 29, 2019",10879.01,10859.62,10969.91,10806.71,384K,-0.71%
"Apr 30, 2019",10726.69,10727.28,10758.67,10650.1,251K,-1.41%
"May 01, 2019",10822.23,10826.8,10869.36,10754.34,126K,0.89%
"May 02, 2019",10956.5,10959.9,11062.19,10849.47,153K,1.23%
"May 03, 2019",10943.16,10929.68,11008.82,10914.46,395K,-0.12%
"May 06, 2019",11055.5,11035.28,11120.21,10983.56,208K,1.02%
"May 07, 2019",10971.29,10987.82,11006.08,10902.78,233K,-0.76%
"May 08, 2019",10937.66,10935.26,10997.12,10905.66,424K,-0.31%
"May 09, 2019",10909.62,10892.43,10937.01,10820.59,148K,-0.26%
"May 10, 2019",10817.18,10824.11,10899.34,10723.58,416K,-0.85%
"May 13, 2019",10864.82,10871.46,10961.03,10845.13,103K,0.44%
"May 14, 2019",10862.32,10867.23,10948.83,10844.08,115K,-0.02%
"May 15, 2019",10824.83,10813.23,10847.73,10793.96,209K,-0.35%
"May 16, 2019",10837.3,10852.48,10902.93,10743.66,419K,0.12%
"May 17, 2019",10919.51,10901.51,10966.42,10891.6,376K,0.76%
"May 20, 2019",10890.18,10873.5,10932.91,10872.87,393K,-0.27%
"May 21, 2019",11092.87,11087.76,11183.5,11067.16,134K,1.84%
"May 22, 2019",11160.44,11178.28,11219.8,11089.1,489K,0.61%
"May 23, 2019",11193.13,11207.57,11289.75,11090.48,92K,0.29%
"May 24, 2019",11205.43,11223.76,11257.55,11131.93,98K,0.11%
"May 27, 2019",11380.11,11389.25,11447.25,11266.75,211K,1.55%
"May 28, 2019",11415.11,11420.66,11459.43,11354.31,288K,0.31%
"May 29, 2019",11409.86,11422.81,11462.26,11296.92,388K,-0.05%
"May 30, 2019",11333.39,11319.78,11414.61,11277.13,347K,-0.67%
"May 31, 2019",11368.41,11350.74,11408.78,11300.73,449K,0.31%
"Jun 03, 2019",11426.37,11446.04,11540.38,11347.45,319K,0.51%
"Jun 04, 2019",11590.21,11605.86,11686.91,11505.62,82K,1.42%
"Jun 05, 2019",11576.97,11573.33,11601.1,11547.62,261K,-0.11%
"Jun 06, 2019",11604.38,11617.29,11640.03,11541.71,397K,0.24%
"Jun 07, 2019",11583.58,11584.05,11665.28,11497.71,267K,-0.18%
"Jun 10, 2019",11643.81,11621.29,11673.74,11598.84,107K,0.52%
"Jun 11, 2019",11709.26,11686.55,11721.64,11655.36,364K,0.56%
"Jun 12, 2019",11665.64,11664.37,11745.43,11582.4,378K,-0.37%
"Jun 13, 2019",11676.6,11680.63,11712.87,11663.69,392K,0.09%
"Jun 14, 2019",11691.81,11706.9,11721.99,11656.71,205K,0.13%
"Jun 17, 2019",11728.13,11732.34,11811.41,11683.79,358K,0.31%
"Jun 18, 2019",11832.16,11836.56,11887.45,11724.15,381K,0.88%
"Jun 19, 2019",11982.79,12006.6,12096.35,11878.0,224K,1.27%
"Jun 20, 2019",11852.12,11828.49,11892.4,11795.15,237K,-1.1%
"Jun 21, 2019",11947.86,11940.62,11986.29,11926.75,271K,0.8%
"Jun 24, 2019",11863.99,11884.37,11936.09,11795.28,324K,-0.7%
"Jun 25, 2019",11924.23,11918.64,11989.08,11820.09,186K,0.51%
"Jun 26, 2019",11959.51,11947.09,11981.78,11897.65,123K,0.3%
"Jun 27, 2019",11905.54,11902.61,11982.49,11887.46,160K,-0.45%
"Jun 28, 2019",12058.37,12071.28,12150.75,11999.65,290K,1.28%
"Jul 01, 2019",12020.21,12032.84,12053.44,11991.27,386K,-0.32%
"Jul 02, 2019",12121.16,12113.08,12160.93,12093.69,443K,0.84%
"Jul 03, 2019",12130.73,12112.18,12150.06,12031.95,453K,0.08%
"Jul 04, 2019",11978.87,12001.12,12011.22,11917.02,308K,-1.26%
"Jul 05, 2019",11973.13,11960.22,12026.54,11860.99,439K,-0.05%
"Jul 08, 2019",12044.05,12064.64,12128.67,11938.76,167K,0.59%
"Jul 09, 2019",12020.93,12016.27,12087.87,11944.52,248K,-0.19%
"Jul 10, 2019",11937.98,11961.28,11969.91,11825.9,149K,-0.69%
"Jul 11, 2019",12001.77,11989.68,12026.12,11895.3,111K,0.53%
"Jul 12, 2019",11982.25,11990.34,12047.62,11886.58,350K,-0.16%
"Jul 15, 2019",11980.1,11995.45,12095.14,11937.49,155K,-0.02%
"Jul 16, 2019",11860.73,11856.27,11906.21,11754.34,304K,-1.0%
"Jul 17, 2019",12006.12,11989.19,12035.04,11969.96,82K,1.22%
"Jul 18, 2019",12164.55,12144.95,12267.3,12104.14,124K,1.31%
"Jul 19, 2019",12128.67,12115.36,12172.07,12114.77,187K,-0.3%
"Jul 22, 2019",12066.08,12044.6,12089.77,11953.79,227K,-0.52%
"Jul 23, 2019",12305.78,12323.9,12427.79,12271.31,164K,1.97%
"Jul 24, 2019",12338.23,12348.31,12374.29,12267.12,375K,0.26%
"Jul 25, 2019",12264.21,12271.68,12314.85,12146.36,77K,-0.6%
"Jul 26, 2019",12295.89,12305.52,12329.59,12265.29,300K,0.26%
"Jul 29, 2019",12305.01,12311.69,12422.69,12239.5,62K,0.07%
"Jul 30, 2019",12428.17,12405.09,12516.71,12351.01,457K,1.0%
"Jul 31, 2019",12666.23,12670.09,12763.11,12613.37,333K,1.9%
"Aug 01, 2019",12669.24,12664.83,12693.58,12586.83,357K,0.02%
"Aug 02, 2019",12747.32,12729.89,12837.18,12673.52,365K,0.61%
"Aug 05, 2019",12708.26,12716.7,12780.5,12617.9,291K,-0.31%
"Aug 06, 2019",12587.26,12583.63,12653.9,12492.8,100K,-0.96%
"Aug 07, 2019",12600.16,12587.9,12670.38,12525.05,238K,0.1%
"Aug 08, 2019",12419.75,12431.28,12502.51,12343.88,387K,-1.44%
"Aug 09, 2019",12681.25,12658.94,12703.43,12565.72,492K,2.08%
"Aug 12, 2019",12794.13,12787.26,12874.57,12698.35,188K,0.89%
"Aug 13, 2019",12833.27,12821.87,12902.23,12722.25,336K,0.31%
"Aug 14, 2019",12658.73,12639.58,12713.46,12568.62,492K,-1.37%
"Aug 15, 2019",12675.62,12656.86,12751.24,12606.92,308K,0.13%
"Aug 16, 2019",12539.18,12524.91,12592.73,12477.82,412K,-1.08%
"Aug 19, 2019",12623.72,12599.5,12652.13,12591.91,315K,0.67%
"Aug 20, 2019",12752.92,12757.83,12773.18,12681.32,245K,1.02%
"Aug 21, 2019",12763.84,12764.41,12790.69,12658.74,354K,0.09%
"Aug 22, 2019",12604.08,12622.08,12691.06,12530.32,438K,-1.26%
"Aug 23, 2019",12456.18,12470.9,12552.51,12438.66,402K,-1.18%
"Aug 26, 2019",12299.59,12323.1,12386.33,12271.79,444K,-1.27%
"Aug 27, 2019",12227.28,12203.93,12240.35,12182.78,478K,-0.59%
"Aug 28, 2019",12117.08,12117.11,12187.02,12039.8,385K,-0.91%
"Aug 29, 2019",12063.74,12047.74,12077.21,11973.52,427K,-0.44%
"Aug 30, 2019",12212.84,12211.35,12232.15,12140.89,168K,1.23%
"Sep 02, 2019",12158.34,12142.96,12178.44,12109.69,120K,-0.45%
"Sep 03, 2019",12099.33,12078.68,12122.94,12074.73,223K,-0.49%
"Sep 04, 2019",12116.74,12132.74,12133.01,12098.73,189K,0.14%
"Sep 05, 2019",12185.74,12182.41,12204.9,12148.31,236K,0.57%
"Sep 06, 2019",12300.32,12309.42,12392.79,12247.23,113K,0.94%
"Sep 09, 2019",12491.38,12471.98,12559.08,12373.88,239K,1.54%
"Sep 10, 2019",12427.71,12431.46,12546.96,12374.52,419K,-0.51%
"Sep 11, 2019",12414.93,12431.24,12489.97,12374.53,72K,-0.1%
"Sep 12, 2019",12223.46,12242.6,12342.35,12194.02,164K,-1.55%
"Sep 13, 2019",12113.35,12103.79,12158.2,12039.65,227K,-0.9%
"Sep 16, 2019",12092.78,12112.68,12151.8,11974.82,311K,-0.17%
"Sep 17, 2019",12026.92,12026.31,12107.94,11923.71,245K,-0.55%
"Sep 18, 2019",11952.33,11940.22,12031.07,11873.61,65K,-0.62%
"Sep 19, 2019",11865.19,11867.6,11877.37,11819.81,337K,-0.73%
"Sep 20, 2019",11951.84,11960.84,12017.78,11886.89,370K,0.73%
"Sep 23, 2019",11820.96,11801.21,11879.81,11771.85,101K,-1.1%
"Sep 24, 2019",11968.82,11978.09,12003.68,11910.58,56K,1.24%
"Sep 25, 2019",11869.47,11881.68,11959.63,11851.15,299K,-0.83%
"Sep 26, 2019",12022.19,12018.87,12119.11,11987.18,440K,1.28%
"Sep 27, 2019",11895.59,11914.43,11972.92,11863.86,386K,-1.06%
"Sep 30, 2019",11779.67,11766.57,11834.98,11735.65,275K,-0.98%
"Oct 01, 2019",11804.66,11790.04,11853.15,11695.33,207K,0.21%
"Oct 02, 2019",11807.11,11813.08,11834.31,11793.2,61K,0.02%
"Oct 03, 2019",11888.37,11886.46,11968.44,11777.01,402K,0.69%
"Oct 04, 2019",11803.2,11799.31,11896.75,11723.02,152K,-0.72%
"Oct 07, 2019",11773.86,11779.83,11799.21,11741.66,494K,-0.25%
"Oct 08, 2019",11775.8,11769.45,11827.62,11691.07,82K,0.02%
"Oct 09, 2019",11832.45,11854.13,11889.32,11781.36,449K,0.48%
"Oct 10, 2019",11881.54,11900.62,11969.84,11858.44,161K,0.41%
"Oct 11, 2019",11962.89,11953.8,11984.66,11931.1,455K,0.68%
"Oct 14, 2019",12091.84,12076.95,12131.39,12032.14,246K,1.07%
"Oct 15, 2019",12085.96,12070.38,12168.38,12021.16,153K,-0.05%
"Oct 16, 2019",12235.58,12249.23,12353.99,12136.51,98K,1.23%
"Oct 17, 2019",12226.52,12231.65,12321.82,12169.7,106K,-0.07%
"Oct 18, 2019",12245.31,12247.32,12337.8,12199.23,473K,0.15%
"Oct 21, 2019",12286.88,12294.55,12324.33,12231.36,177K,0.34%
"Oct 22, 2019",12298.7,12310.43,12347.2,12202.11,487K,0.1%
"Oct 23, 2019",12377.53,12363.96,12421.67,12349.93,424K,0.64%
"Oct 24, 2019",12418.6,12442.43,12514.43,12354.44,382K,0.33%
"Oct 25, 2019",12278.24,12271.09,12293.63,12166.25,373K,-1.14%
"Oct 28, 2019",12121.1,12100.65,12178.78,12016.03,450K,-1.29%
"Oct 29, 2019",12159.01,12175.29,12255.71,12131.38,151K,0.31%
"Oct 30, 2019",12080.73,12082.24,12108.48,11993.39,456K,-0.65%
"Oct 31, 2019",12132.23,12108.84,12247.32,12072.21,252K,0.43%
"Nov 01, 2019",11979.61,11984.78,12089.59,11910.22,389K,-1.27%
"Nov 04, 2019",11977.12,11982.87,12093.74,11912.86,405K,-0.02%
"Nov 05, 2019",11913.64,11921.99,11983.88,11870.4,426K,-0.53%
"Nov 06, 2019",11966.27,11970.85,11993.92,11928.74,252K,0.44%
"Nov 07, 2019",11861.03,11849.97,11954.39,11846.01,163K,-0.88%
"Nov 08, 2019",11917.97,11941.76,12020.35,11874.05,440K,0.48%
"Nov 11, 2019",12026.02,12024.46,12046.57,11939.74,78K,0.9%
"Nov 12, 2019",12075.9,12070.5,12136.21,12025.77,308K,0.41%
"Nov 13, 2019",12111.81,12087.77,12189.88,12054.28,394K,0.3%
"Nov 14, 2019",12210.98,12214.34,12296.4,12147.78,444K,0.82%
"Nov 15, 2019",12298.42,12297.83,12364.96,12176.5,104K,0.71%
"Nov 18, 2019",12122.72,12144.39,12140.25,12089.62,259K,-1.44%
"Nov 19, 2019",12233.79,12224.95,12311.1,12214.27,361K,0.91%
"Nov 20, 2019",12391.16,12400.06,12413.79,12297.9,458K,1.28%
"Nov 21, 2019",12455.2,12461.69,12475.98,12338.17,333K,0.52%
"Nov 22, 2019",12324.74,12339.05,12346.45,12221.35,157K,-1.05%
"Nov 25, 2019",12209.49,12223.91,12325.59,12196.95,111K,-0.94%
"Nov 26, 2019",11999.26,11975.44,12085.66,11948.38,233K,-1.74%
"Nov 27, 2019",12106.02,12123.85,12185.4,12025.75,126K,0.89%
"Nov 28, 2019",12238.52,12219.81,12331.59,12146.0,365K,1.09%
"Nov 29, 2019",12288.22,12266.23,12327.26,12274.63,287K,0.41%
"Dec 02, 2019",12372.35,12387.56,12419.71,12269.54,160K,0.68%
"Dec 03, 2019",12347.77,12327.26,12460.48,12245.48,328K,-0.2%
"Dec 04, 2019",12406.36,12383.78,12492.2,12330.74,92K,0.47%
"Dec 05, 2019",12408.97,12396.17,12514.41,12326.04,333K,0.02%
"Dec 06, 2019",12441.26,12442.45,12559.61,12335.4,350K,0.26%
"Dec 09, 2019",12470.54,12489.01,12533.54,12427.3,57K,0.24%
"Dec 10, 2019",12544.46,12565.43,12622.66,12529.65,351K,0.59%
"Dec 11, 2019",12459.78,12457.46,12506.65,12362.27,195K,-0.68%
"Dec 12, 2019",12343.9,12348.37,12449.21,12287.32,71K,-0.93%
"Dec 13, 2019",12492.94,12514.13,12556.49,12394.18,241K,1.2%
"Dec 16, 2019",12606.72,12620.53,12700.85,12536.42,211K,0.91%
"Dec 17, 2019",12677.68,12683.87,12754.94,12642.64,366K,0.56%
"Dec 18, 2019",12691.36,12678.41,12764.69,12620.26,362K,0.11%
"Dec 19, 2019",12596.18,12594.7,12626.61,12564.41,245K,-0.75%
"Dec 20, 2019",12649.08,12667.25,12744.08,12587.82,345K,0.42%
"Dec 23, 2019",12563.38,12553.88,12581.87,12548.81,435K,-0.68%
"Dec 24, 2019",12674.16,12656.17,12775.66,12608.47,75K,0.88%
"Dec 25, 2019",12553.61,12536.26,12670.33,12511.26,117K,-0.96%
"Dec 26, 2019",12559.93,12573.62,12662.87,12458.63,260K,0.05%
"Dec 27, 2019",12631.38,12614.45,12665.78,12530.31,428K,0.57%
"Dec 30, 2019",12679.95,12656.87,12727.54,12593.94,277K,0.38%
"Dec 31, 2019",12784.2,12802.31,12821.17,12681.69,132K,0.82%
"Jan 01, 2020",12695.51,12717.55,12734.66,12570.19,476K,-0.7%
"Jan 02, 2020",12763.23,12788.05,12869.5,12660.48,150K,0.53%
"Jan 03, 2020",12737.04,12730.18,12757.01,12665.99,422K,-0.21%
"Jan 06, 2020",12758.26,12779.16,12824.92,12707.47,499K,0.17%
"Jan 07, 2020",12575.38,12557.99,12655.32,12512.48,324K,-1.44%
"Jan 08, 2020",12688.29,12713.31,12809.38,12583.06,136K,0.89%
"Jan 09, 2020",12593.49,12569.16,12680.02,12482.26,274K,-0.75%
"Jan 10, 2020",12631.76,12623.99,12724.51,12599.61,355K,0.3%
"Jan 13, 2020",12775.25,12787.76,12850.68,12736.87,112K,1.13%
"Jan 14, 2020",13009.61,13014.91,13065.97,12907.95,489K,1.82%
"Jan 15, 2020",13096.78,13091.53,13151.53,13027.18,480K,0.67%
"Jan 16, 2020",13162.18,13139.95,13258.66,13110.31,277K,0.5%
"Jan 17, 2020",13260.39,13284.37,13317.72,13210.63,417K,0.74%
"Jan 20, 2020",13215.29,13234.0,13308.25,13137.3,495K,-0.34%
"Jan 21, 2020",13222.31,13199.86,13300.61,13147.27,350K,0.05%
"Jan 22, 2020",13320.53,13333.99,13400.43,13245.15,314K,0.74%
"Jan 23, 2020",13304.55,13286.8,13356.86,13239.31,323K,-0.12%
"Jan 24, 2020",13112.36,13136.67,13149.09,13036.32,289K,-1.46%
"Jan 27, 2020",13249.62,13226.65,13266.83,13174.83,457K,1.04%
"Jan 28, 2020",13331.88,13315.0,13377.14,13296.89,112K,0.62%
"Jan 29, 2020",13215.88,13230.3,13296.45,13108.18,266K,-0.87%
"Jan 30, 2020",13099.61,13074.31,13210.63,13023.16,56K,-0.88%
"Jan 31, 2020",13140.35,13160.13,13248.28,13090.41,450K,0.31%
"Feb 03, 2020",13531.04,13518.1,13637.83,13462.51,190K,2.93%
"Feb 04, 2020",13544.24,13563.81,13579.03,13444.99,262K,0.1%
"Feb 05, 2020",13489.58,13488.05,13585.77,13366.81,337K,-0.4%
"Feb 06, 2020",13302.49,13278.9,13343.39,13249.26,104K,-1.4%
"Feb 07, 2020",13347.42,13349.56,13400.43,13299.38,388K,0.34%
"Feb 10, 2020",13426.49,13438.4,13529.49,13299.93,278K,0.59%
"Feb 11, 2020",13395.8,13397.68,13445.37,13349.04,79K,-0.23%
"Feb 12, 2020",13385.03,13406.47,13473.92,13350.44,118K,-0.08%
"Feb 13, 2020",13359.63,13373.15,13454.31,13333.65,316K,-0.19%
"Feb 14, 2020",13259.77,13239.82,13388.27,13244.77,244K,-0.75%
"Feb 17, 2020",13164.21,13140.31,13196.34,13102.36,459K,-0.72%
"Feb 18, 2020",12883.99,12876.86,12917.6,12869.12,349K,-2.15%
"Feb 19, 2020",12779.78,12790.21,12845.39,12715.09,317K,-0.81%
"Feb 20, 2020",12826.49,12844.81,12900.03,12776.04,375K,0.36%
"Feb 21, 2020",12736.39,12754.76,12793.28,12687.9,281K,-0.7%
"Feb 24, 2020",12785.68,12763.59,12871.72,12742.75,266K,0.39%
"Feb 25, 2020",12617.59,12632.99,12697.8,12578.93,490K,-1.32%
"Feb 26, 2020",12661.61,12650.87,12749.58,12599.29,454K,0.35%
"Feb 27, 2020",12605.95,12627.04,12720.91,12567.11,130K,-0.44%
"Feb 28, 2020",12546.24,12546.06,12575.42,12449.36,141K,-0.47%
"Mar 02, 2020",12643.9,12626.27,12749.36,12576.2,169K,0.78%
"Mar 03, 2020",12370.42,12394.81,12449.97,12266.37,378K,-2.19%
"Mar 04, 2020",12354.71,12340.1,12465.19,12278.71,471K,-0.13%
"Mar 05, 2020",12366.24,12355.05,12380.42,12285.87,106K,0.09%
"Mar 06, 2020",12254.18,12255.58,12358.03,12134.63,497K,-0.91%
"Mar 09, 2020",12078.69,12055.81,12113.78,11988.45,195K,-1.44%
"Mar 10, 2020",12026.44,12042.14,12141.31,11982.32,204K,-0.43%
"Mar 11, 2020",11899.23,11896.94,11945.29,11828.72,289K,-1.06%
"Mar 12, 2020",11975.05,11967.92,12064.45,11954.81,93K,0.64%
"Mar 13, 2020",12014.56,12011.68,12114.28,11938.22,465K,0.33%
"Mar 16, 2020",11990.77,12013.28,12102.53,11920.42,58K,-0.2%
"Mar 17, 2020",11817.5,11817.14,11850.7,11781.91,53K,-1.46%
"Mar 18, 2020",11784.51,11796.44,11862.09,11675.77,486K,-0.28%
"Mar 19, 2020",11714.01,11691.29,11729.42,11694.33,230K,-0.6%
"Mar 20, 2020",11625.43,11637.31,11643.23,11560.92,161K,-0.76%
"Mar 23, 2020",11581.7,11562.93,11636.5,11542.8,174K,-0.38%
"Mar 24, 2020",11451.87,11465.33,11534.83,11410.27,272K,-1.13%
"Mar 25, 2020",11312.04,11330.97,11389.97,11230.14,452K,-1.23%
"Mar 26, 2020",11226.42,11214.48,11284.96,11215.15,386K,-0.76%
"Mar 27, 2020",11175.0,11165.04,11246.85,11067.15,127K,-0.46%
"Mar 30, 2020",11100.76,11114.44,11173.78,11082.63,203K,-0.67%
"Mar 31, 2020",11049.84,11062.43,11144.35,10949.05,240K,-0.46%
"Apr 01, 2020",10817.28,10829.96,10914.51,10739.28,495K,-2.13%
"Apr 02, 2020",10696.29,10709.47,10743.76,10676.0,400K,-1.12%
"Apr 03, 2020",10719.42,10712.79,10736.46,10632.88,270K,0.22%
"Apr 06, 2020",10731.08,10750.42,10765.02,10629.92,161K,0.11%
"Apr 07, 2020",10641.0,10657.95,10660.83,10603.91,120K,-0.84%
"Apr 08, 2020",10605.07,10589.28,10691.29,10526.48,127K,-0.34%
"Apr 09, 2020",10483.17,10463.97,10499.28,10415.98,199K,-1.16%
"Apr 10, 2020",10354.59,10371.9,10408.51,10292.82,287K,-1.23%
"Apr 13, 2020",10254.21,10242.51,10314.46,10214.16,126K,-0.97%
"Apr 14, 2020",10172.89,10182.7,10259.02,10138.33,380K,-0.8%
"Apr 15, 2020",10076.6,10083.14,10150.26,10006.14,470K,-0.95%
"Apr 16, 2020",10061.25,10070.3,10125.52,10042.49,287K,-0.15%
"Apr 17, 2020",10042.73,10047.47,10105.26,9961.68,214K,-0.18%
"Apr 20, 2020",10013.31,10004.75,10065.79,9981.61,364K,-0.29%
"Apr 21, 2020",9841.75,9845.45,9931.21,9807.43,360K,-1.73%
"Apr 22, 2020",9993.4,9994.68,10019.37,9940.47,417K,1.53%
"Apr 23, 2020",9964.91,9957.19,10061.29,9952.39,469K,-0.29%
"Apr 24, 2020",9909.44,9903.42,9973.18,9852.09,203K,-0.56%
"Apr 27, 2020",9806.98,9812.76,9837.77,9784.73,108K,-1.04%
"Apr 28, 2020",9758.32,9771.42,9832.34,9666.23,457K,-0.5%
"Apr 29, 2020",9648.83,9652.47,9690.94,9586.96,132K,-1.13%
"Apr 30, 2020",9572.83,9570.44,9591.08,9495.61,209K,-0.79%
"May 01, 2020",9508.82,9494.47,9525.32,9487.07,239K,-0.67%
"May 04, 2020",9544.75,9526.35,9602.77,9486.08,436K,0.38%
"May 05, 2020",9493.82,9478.16,9558.27,9443.95,312K,-0.54%
"May 06, 2020",9487.34,9470.95,9524.94,9449.28,319K,-0.07%
"May 07, 2020",9539.42,9526.62,9608.44,9478.84,396K,0.55%
"May 08, 2020",9568.91,9584.37,9601.67,9504.36,499K,0.31%
