Date,Price,Open,High,Low,Vol.,Change %
"Feb 21, 2019",171.26,171.57,172.94,170.85,340K,0.79%
"Feb 22, 2019",167.64,167.68,168.35,167.4,148K,-2.14%
"Feb 25, 2019",167.05,167.18,167.67,165.88,170K,-0.35%
"Feb 26, 2019",166.88,166.81,167.51,166.27,469K,-0.1%
"Feb 27, 2019",166.07,165.89,166.6,164.91,73K,-0.49%
"Feb 28, 2019",163.49,163.48,163.92,163.17,203K,-1.56%
"Mar 01, 2019",163.27,163.15,164.66,162.42,273K,-0.13%
"Mar 04, 2019",161.89,161.9,162.72,160.81,200K,-0.85%
"Mar 05, 2019",158.95,158.69,159.25,157.37,215K,-1.83%
"Mar 06, 2019",161.49,161.76,162.84,160.85,499K,1.59%
"Mar 07, 2019",163.66,163.51,165.09,162.69,311K,1.34%
"Mar 08, 2019",162.41,162.49,163.92,160.92,283K,-0.77%
"Mar 11, 2019",161.25,161.35,161.48,160.19,240K,-0.71%
"Mar 12, 2019",161.14,160.98,161.99,160.28,399K,-0.07%
"Mar 13, 2019",163.03,163.36,164.08,161.89,375K,1.17%
"Mar 14, 2019",165.94,165.93,167.37,165.43,339K,1.77%
"Mar 15, 2019",162.9,163.07,163.97,162.35,128K,-1.85%
"Mar 18, 2019",165.03,164.72,165.87,163.55,103K,1.3%
"Mar 19, 2019",165.38,165.2,166.68,164.49,271K,0.21%
"Mar 20, 2019",165.11,164.85,165.96,164.14,409K,-0.16%
"Mar 21, 2019",162.64,162.54,163.22,162.11,81K,-1.51%
"Mar 22, 2019",162.4,162.56,163.42,161.49,453K,-0.15%
"Mar 25, 2019",162.24,162.01,163.15,161.08,432K,-0.1%
"Mar 26, 2019",161.6,161.55,162.47,160.67,142K,-0.39%
"Mar 27, 2019",161.34,161.15,161.78,160.42,235K,-0.16%
"Mar 28, 2019",163.7,163.52,165.11,162.33,77K,1.45%
"Mar 29, 2019",164.47,164.17,164.72,163.35,70K,0.47%
"Apr 01, 2019",166.63,166.64,166.88,165.59,237K,1.31%
"Apr 02, 2019",163.66,163.45,164.03,162.11,197K,-1.8%
"Apr 03, 2019",163.01,162.88,163.33,162.3,412K,-0.4%
"Apr 04, 2019",162.05,161.96,163.5,160.74,172K,-0.59%
"Apr 05, 2019",163.35,163.17,164.68,162.22,401K,0.8%
"Apr 08, 2019",163.96,163.94,164.54,162.58,187K,0.37%
"Apr 09, 2019",165.69,165.42,166.26,165.15,298K,1.05%
"Apr 10, 2019",169.29,169.43,170.08,168.44,434K,2.15%
"Apr 11, 2019",169.9,169.76,170.86,168.5,123K,0.36%
"Apr 12, 2019",169.92,169.93,170.6,168.53,207K,0.02%
"Apr 15, 2019",169.46,169.2,171.01,168.11,376K,-0.28%
"Apr 16, 2019",165.76,165.44,165.99,165.53,144K,-2.21%
"Apr 17, 2019",163.18,163.08,164.76,162.25,81K,-1.57%
"Apr 18, 2019",159.87,159.98,160.85,159.61,490K,-2.05%
"Apr 19, 2019",158.85,158.82,160.36,158.68,205K,-0.64%
"Apr 22, 2019",158.14,158.27,159.29,157.28,445K,-0.45%
"Apr 23, 2019",161.83,161.93,162.21,160.33,149K,2.31%
"Apr 24, 2019",162.14,162.27,163.31,161.7,288K,0.19%
"Apr 25, 2019",162.56,162.79,164.14,161.82,440K,0.26%
"Apr 26, 2019",161.07,160.92,161.96,159.57,77K,-0.92%
"Apr 29, 2019",160.87,160.56,162.3,159.97,389K,-0.12%
"Apr 30, 2019",156.42,156.14,157.97,155.79,109K,-2.81%
"May 01, 2019",157.82,157.64,158.46,156.87,152K,0.89%
"May 02, 2019",157.07,156.83,157.81,156.32,209K,-0.48%
"May 03, 2019",154.7,154.57,155.24,154.45,183K,-1.52%
"May 06, 2019",154.45,154.51,155.89,153.1,218K,-0.16%
"May 07, 2019",155.89,156.05,156.92,155.01,362K,0.93%
"May 08, 2019",157.55,157.34,158.78,155.99,159K,1.06%
"May 09, 2019",161.37,161.42,161.83,160.4,325K,2.4%
"May 10, 2019",161.21,161.47,162.0,159.9,317K,-0.1%
"May 13, 2019",158.94,159.09,160.01,157.67,159K,-1.42%
"May 14, 2019",159.75,159.53,160.97,158.49,85K,0.51%
"May 15, 2019",161.89,161.99,163.01,161.38,162K,1.33%
"May 16, 2019",163.03,163.01,164.23,162.14,342K,0.7%
"May 17, 2019",163.41,163.25,164.48,162.33,164K,0.23%
"May 20, 2019",165.07,165.09,165.53,163.42,145K,1.01%
"May 21, 2019",164.43,164.21,165.4,164.02,471K,-0.39%
"May 22, 2019",164.67,164.54,166.16,163.02,481K,0.14%
"May 23, 2019",165.35,165.25,165.69,164.89,229K,0.41%
"May 24, 2019",159.86,159.75,160.36,159.3,399K,-3.38%
"May 27, 2019",158.57,158.31,159.36,157.16,82K,-0.81%
"May 28, 2019",156.09,156.03,156.35,155.4,457K,-1.58%
"May 29, 2019",153.38,153.59,154.06,151.86,205K,-1.75%
"May 30, 2019",150.69,150.9,151.41,149.49,394K,-1.77%
"May 31, 2019",150.99,150.94,152.25,149.8,345K,0.19%
"Jun 03, 2019",152.13,151.84,153.63,151.95,231K,0.76%
"Jun 04, 2019",149.99,150.04,150.4,149.26,84K,-1.42%
"Jun 05, 2019",147.98,148.04,148.41,146.51,326K,-1.35%
"Jun 06, 2019",148.85,149.06,150.22,147.54,82K,0.59%
"Jun 07, 2019",150.88,151.08,152.24,149.63,481K,1.35%
"Jun 10, 2019",151.75,151.92,153.22,151.36,242K,0.58%
"Jun 11, 2019",153.78,154.0,155.09,153.18,180K,1.32%
"Jun 12, 2019",153.5,153.35,154.41,152.64,143K,-0.18%
"Jun 13, 2019",155.16,155.2,156.12,154.74,83K,1.07%
"Jun 14, 2019",154.58,154.85,155.33,153.69,368K,-0.37%
"Jun 17, 2019",155.38,155.4,155.55,154.97,495K,0.52%
"Jun 18, 2019",153.18,153.42,154.02,151.95,256K,-1.43%
"Jun 19, 2019",156.13,156.39,157.53,155.88,367K,1.91%
"Jun 20, 2019",159.75,159.47,160.06,159.53,268K,2.29%
"Jun 21, 2019",160.22,160.49,160.68,159.54,232K,0.3%
"Jun 24, 2019",163.8,163.54,164.22,163.1,213K,2.21%
"Jun 25, 2019",164.89,164.83,165.08,164.08,452K,0.66%
"Jun 26, 2019",164.78,164.95,165.15,163.78,392K,-0.07%
"Jun 27, 2019",163.92,163.64,164.75,162.54,436K,-0.53%
"Jun 28, 2019",168.03,167.96,169.42,166.65,93K,2.48%
"Jul 01, 2019",167.81,167.63,168.03,167.11,212K,-0.14%
"Jul 02, 2019",167.89,168.03,168.69,166.92,143K,0.05%
"Jul 03, 2019",170.03,170.28,171.49,168.67,127K,1.27%
"Jul 04, 2019",170.98,171.16,172.57,169.41,446K,0.56%
"Jul 05, 2019",170.42,170.46,170.71,170.19,450K,-0.32%
"Jul 08, 2019",172.62,172.86,173.83,171.97,307K,1.28%
"Jul 09, 2019",169.21,169.45,170.43,167.81,166K,-1.99%
"Jul 10, 2019",169.12,169.12,170.76,168.57,488K,-0.06%
"Jul 11, 2019",169.29,169.53,169.5,167.85,99K,0.1%
"Jul 12, 2019",169.07,169.33,170.46,168.27,399K,-0.13%
"Jul 15, 2019",171.0,170.67,172.12,170.17,198K,1.14%
"Jul 16, 2019",169.26,169.52,169.54,167.73,231K,-1.03%
"Jul 17, 2019",169.1,168.8,169.79,168.42,410K,-0.09%
"Jul 18, 2019",174.81,174.67,175.85,173.94,66K,3.32%
"Jul 19, 2019",176.56,176.6,176.82,176.07,260K,1.0%
"Jul 22, 2019",178.96,178.77,180.27,178.63,234K,1.35%
"Jul 23, 2019",178.81,179.08,180.39,178.16,168K,-0.08%
"Jul 24, 2019",182.16,182.37,183.24,180.84,483K,1.86%
"Jul 25, 2019",178.56,178.55,179.84,177.3,273K,-2.0%
"Jul 26, 2019",181.3,181.55,182.51,180.0,245K,1.52%
"Jul 29, 2019",180.84,181.07,181.11,180.43,360K,-0.26%
"Jul 30, 2019",179.36,179.24,180.06,178.35,384K,-0.82%
"Jul 31, 2019",177.73,177.42,179.25,177.49,168K,-0.91%
"Aug 01, 2019",177.65,177.72,179.09,176.92,186K,-0.04%
"Aug 02, 2019",180.04,180.24,180.77,179.21,67K,1.33%
"Aug 05, 2019",177.3,177.6,178.31,176.96,496K,-1.53%
"Aug 06, 2019",180.89,180.56,182.59,180.04,50K,2.01%
"Aug 07, 2019",178.65,178.58,180.41,178.19,265K,-1.25%
"Aug 08, 2019",177.94,178.07,179.41,176.96,250K,-0.4%
"Aug 09, 2019",176.76,176.73,177.38,175.95,412K,-0.66%
"Aug 12, 2019",176.97,176.77,177.31,175.61,81K,0.12%
"Aug 13, 2019",175.58,175.65,177.17,175.21,190K,-0.79%
"Aug 14, 2019",174.37,174.63,175.58,173.06,375K,-0.69%
"Aug 15, 2019",171.74,172.04,173.2,171.51,490K,-1.52%
"Aug 16, 2019",172.13,172.47,172.43,171.01,498K,0.23%
"Aug 19, 2019",169.27,169.19,170.29,168.24,131K,-1.68%
"Aug 20, 2019",168.72,168.52,170.22,167.78,82K,-0.32%
"Aug 21, 2019",166.64,166.85,166.9,165.55,271K,-1.24%
"Aug 22, 2019",164.43,164.55,165.97,163.63,65K,-1.34%
"Aug 23, 2019",162.93,163.1,164.06,162.26,261K,-0.91%
"Aug 26, 2019",161.22,161.13,161.91,159.85,475K,-1.06%
"Aug 27, 2019",162.24,162.06,163.39,161.83,428K,0.63%
"Aug 28, 2019",161.17,161.35,162.36,160.51,70K,-0.66%
"Aug 29, 2019",164.04,164.0,165.14,163.5,59K,1.77%
"Aug 30, 2019",162.68,162.81,163.91,162.43,238K,-0.83%
"Sep 02, 2019",162.4,162.64,162.76,161.96,99K,-0.18%
"Sep 03, 2019",161.36,161.26,162.3,160.64,216K,-0.64%
"Sep 04, 2019",161.2,161.37,161.82,160.03,364K,-0.1%
"Sep 05, 2019",161.24,161.21,161.59,160.49,201K,0.03%
"Sep 06, 2019",161.23,161.31,162.42,159.71,214K,-0.01%
"Sep 09, 2019",162.67,162.88,163.71,161.95,85K,0.89%
"Sep 10, 2019",162.89,162.76,164.52,161.89,456K,0.14%
"Sep 11, 2019",163.51,163.73,164.91,162.89,421K,0.38%
"Sep 12, 2019",166.16,165.96,166.94,164.92,219K,1.61%
"Sep 13, 2019",165.61,165.56,166.94,164.88,300K,-0.33%
"Sep 16, 2019",168.49,168.34,168.95,168.02,271K,1.73%
"Sep 17, 2019",168.95,168.63,169.84,167.42,147K,0.27%
"Sep 18, 2019",163.26,162.94,164.01,162.62,153K,-3.43%
"Sep 19, 2019",163.76,163.56,164.82,163.55,274K,0.31%
"Sep 20, 2019",166.89,166.99,168.27,166.54,240K,1.89%
"Sep 23, 2019",168.29,168.31,169.16,166.82,232K,0.83%
"Sep 24, 2019",168.14,168.01,169.61,167.13,426K,-0.09%
"Sep 25, 2019",167.06,167.02,168.36,165.75,60K,-0.64%
"Sep 26, 2019",170.74,170.86,171.33,169.15,482K,2.18%
"Sep 27, 2019",171.03,171.3,172.02,170.54,406K,0.17%
"Sep 30, 2019",168.54,168.38,170.0,168.12,452K,-1.47%
"Oct 01, 2019",168.9,169.16,170.22,168.21,341K,0.22%
"Oct 02, 2019",167.15,167.09,168.55,165.61,177K,-1.05%
"Oct 03, 2019",162.22,162.11,162.75,160.71,284K,-2.99%
"Oct 04, 2019",162.34,162.38,163.64,161.53,250K,0.08%
"Oct 07, 2019",162.55,162.46,163.31,162.25,129K,0.13%
"Oct 08, 2019",161.92,161.79,163.48,160.56,490K,-0.39%
"Oct 09, 2019",161.31,161.57,162.15,160.61,185K,-0.38%
"Oct 10, 2019",161.69,161.63,163.16,160.8,68K,0.24%
"Oct 11, 2019",160.37,160.15,161.49,159.14,269K,-0.82%
"Oct 14, 2019",158.15,158.1,159.63,157.16,98K,-1.4%
"Oct 15, 2019",155.6,155.47,156.55,154.68,422K,-1.62%
"Oct 16, 2019",154.9,154.91,155.39,153.56,64K,-0.45%
"Oct 17, 2019",155.52,155.61,156.59,154.21,72K,0.4%
"Oct 18, 2019",151.13,150.84,151.63,150.53,405K,-2.86%
"Oct 21, 2019",152.19,152.36,153.51,150.84,107K,0.7%
"Oct 22, 2019",151.69,151.67,151.95,151.23,303K,-0.33%
"Oct 23, 2019",150.61,150.64,151.09,150.25,331K,-0.71%
"Oct 24, 2019",153.61,153.39,154.85,152.23,497K,1.97%
"Oct 25, 2019",156.04,156.0,156.78,155.8,164K,1.57%
"Oct 28, 2019",157.22,157.21,157.6,157.03,183K,0.75%
"Oct 29, 2019",155.21,154.93,156.75,153.73,79K,-1.29%
"Oct 30, 2019",157.74,157.54,158.55,156.17,72K,1.62%
"Oct 31, 2019",155.73,155.65,156.56,155.51,234K,-1.28%
"Nov 01, 2019",155.21,155.01,155.86,153.78,346K,-0.34%
"Nov 04, 2019",155.79,155.67,156.04,154.61,347K,0.37%
"Nov 05, 2019",151.68,151.91,152.16,150.81,399K,-2.67%
"Nov 06, 2019",152.25,152.33,152.79,150.95,292K,0.38%
"Nov 07, 2019",150.7,150.73,151.62,149.75,406K,-1.03%
"Nov 08, 2019",149.88,150.09,151.29,149.63,131K,-0.54%
"Nov 11, 2019",147.67,147.52,148.01,147.37,335K,-1.48%
"Nov 12, 2019",149.82,150.1,151.28,148.53,400K,1.44%
"Nov 13, 2019",149.23,149.06,150.01,149.0,306K,-0.4%
"Nov 14, 2019",149.32,149.32,150.26,148.79,375K,0.07%
"Nov 15, 2019",152.6,152.89,152.8,152.41,113K,2.17%
"Nov 18, 2019",154.6,154.5,155.94,153.3,249K,1.3%
"Nov 19, 2019",154.81,154.6,156.17,153.35,433K,0.13%
"Nov 20, 2019",153.45,153.4,154.65,152.49,193K,-0.88%
"Nov 21, 2019",152.1,151.94,152.45,151.93,454K,-0.89%
"Nov 22, 2019",153.05,153.21,153.76,152.15,494K,0.63%
"Nov 25, 2019",151.3,151.55,152.75,150.67,112K,-1.15%
"Nov 26, 2019",147.73,147.94,148.44,146.96,116K,-2.39%
"Nov 27, 2019",146.32,146.12,146.93,146.04,218K,-0.95%
"Nov 28, 2019",147.18,147.45,147.44,146.86,303K,0.58%
"Nov 29, 2019",146.08,146.22,146.33,145.88,393K,-0.75%
"Dec 02, 2019",148.14,148.29,148.87,147.47,80K,1.4%
"Dec 03, 2019",146.98,147.01,147.84,146.25,401K,-0.79%
"Dec 04, 2019",146.7,146.63,147.94,145.32,123K,-0.19%
"Dec 05, 2019",145.33,145.18,146.66,144.28,88K,-0.94%
"Dec 06, 2019",145.15,145.13,145.82,144.17,321K,-0.12%
"Dec 09, 2019",143.12,143.3,144.35,142.34,84K,-1.41%
"Dec 10, 2019",145.65,145.54,146.51,144.35,82K,1.75%
"Dec 11, 2019",147.59,147.82,149.03,146.83,327K,1.33%
"Dec 12, 2019",145.13,144.93,146.49,144.03,364K,-1.68%
"Dec 13, 2019",147.19,146.92,148.28,147.0,463K,1.41%
"Dec 16, 2019",149.99,149.99,150.39,148.77,480K,1.88%
"Dec 17, 2019",151.21,151.47,152.62,149.93,264K,0.81%
"Dec 18, 2019",153.69,153.89,154.0,152.86,339K,1.63%
"Dec 19, 2019",153.97,153.75,155.26,153.71,400K,0.18%
"Dec 20, 2019",155.35,155.13,156.2,153.96,465K,0.89%
"Dec 23, 2019",156.44,156.18,157.45,156.16,59K,0.69%
"Dec 24, 2019",154.65,154.83,156.02,153.26,148K,-1.15%
"Dec 25, 2019",156.5,156.39,157.77,155.17,285K,1.18%
"Dec 26, 2019",157.34,157.23,157.58,155.99,154K,0.54%
"Dec 27, 2019",155.28,155.54,155.95,154.04,282K,-1.32%
"Dec 30, 2019",152.11,152.2,153.59,151.62,355K,-2.06%
"Dec 31, 2019",152.73,153.0,153.38,151.79,396K,0.41%
"Jan 01, 2020",152.54,152.38,153.79,152.13,426K,-0.13%
"Jan 02, 2020",150.17,150.31,151.3,149.11,497K,-1.56%
"Jan 03, 2020",152.66,152.41,154.12,151.77,445K,1.64%
"Jan 06, 2020",153.66,153.77,155.13,152.81,206K,0.66%
"Jan 07, 2020",154.68,154.64,155.47,153.78,180K,0.66%
"Jan 08, 2020",155.08,154.79,155.56,154.09,185K,0.26%
"Jan 09, 2020",152.72,152.46,153.28,151.67,91K,-1.54%
"Jan 10, 2020",150.7,150.96,151.25,150.34,348K,-1.33%
"Jan 13, 2020",153.21,153.38,154.23,152.24,54K,1.65%
"Jan 14, 2020",153.74,153.93,154.41,152.39,181K,0.35%
"Jan 15, 2020",151.74,151.46,153.08,150.49,395K,-1.31%
"Jan 16, 2020",151.65,151.8,152.22,151.09,261K,-0.06%
"Jan 17, 2020",152.72,152.43,154.23,152.55,235K,0.7%
"Jan 20, 2020",151.76,151.63,152.82,151.17,403K,-0.63%
"Jan 21, 2020",152.26,152.26,152.9,150.86,231K,0.33%
"Jan 22, 2020",154.42,154.35,155.38,153.6,263K,1.4%
"Jan 23, 2020",158.05,157.83,158.73,157.34,272K,2.33%
"Jan 24, 2020",154.49,154.79,155.36,153.74,277K,-2.28%
"Jan 27, 2020",156.42,156.14,157.31,155.08,95K,1.24%
"Jan 28, 2020",157.53,157.64,158.77,156.9,287K,0.71%
"Jan 29, 2020",158.29,158.47,159.08,156.73,224K,0.48%
"Jan 30, 2020",156.59,156.45,158.08,156.09,454K,-1.08%
"Jan 31, 2020",157.57,157.51,157.87,156.37,55K,0.63%
"Feb 03, 2020",156.6,156.34,157.21,156.4,282K,-0.62%
"Feb 04, 2020",157.58,157.49,158.79,156.54,488K,0.62%
"Feb 05, 2020",158.61,158.51,159.62,157.12,56K,0.65%
"Feb 06, 2020",161.33,161.03,161.67,161.15,360K,1.7%
"Feb 07, 2020",163.13,162.98,164.49,162.43,63K,1.11%
"Feb 10, 2020",159.23,159.5,160.34,158.44,438K,-2.42%
"Feb 11, 2020",159.42,159.53,160.42,158.34,138K,0.12%
"Feb 12, 2020",162.28,161.96,163.72,161.31,421K,1.77%
"Feb 13, 2020",159.28,159.3,160.64,158.33,462K,-1.86%
"Feb 14, 2020",159.13,159.03,159.74,157.93,111K,-0.1%
"Feb 17, 2020",159.92,160.23,160.86,158.81,94K,0.49%
"Feb 18, 2020",155.38,155.66,156.74,155.14,426K,-2.88%
"Feb 19, 2020",156.17,156.29,156.42,154.85,128K,0.51%
"Feb 20, 2020",155.0,154.7,155.61,154.14,74K,-0.75%
"Feb 21, 2020",155.43,155.21,156.13,155.14,149K,0.28%
"Feb 24, 2020",155.98,156.15,156.52,155.5,142K,0.36%
"Feb 25, 2020",155.56,155.62,156.43,155.4,353K,-0.27%
"Feb 26, 2020",155.64,155.47,156.91,155.18,262K,0.05%
"Feb 27, 2020",153.63,153.39,154.45,152.14,394K,-1.3%
"Feb 28, 2020",153.48,153.4,153.69,152.23,156K,-0.1%
"Mar 02, 2020",151.36,151.59,152.68,151.12,270K,-1.39%
"Mar 03, 2020",151.58,151.6,152.01,151.36,97K,0.14%
"Mar 04, 2020",151.09,150.96,151.82,150.32,262K,-0.32%
"Mar 05, 2020",148.5,148.26,148.68,147.62,274K,-1.73%
"Mar 06, 2020",146.31,146.12,147.03,145.67,460K,-1.49%
"Mar 09, 2020",143.74,143.7,144.37,143.47,476K,-1.77%
"Mar 10, 2020",142.63,142.77,143.14,141.8,443K,-0.78%
"Mar 11, 2020",142.46,142.45,143.8,141.86,465K,-0.12%
"Mar 12, 2020",141.32,141.3,142.32,140.19,70K,-0.81%
"Mar 13, 2020",140.87,140.74,142.17,140.16,422K,-0.32%
"Mar 16, 2020",139.05,138.91,139.78,137.83,79K,-1.3%
"Mar 17, 2020",136.98,137.08,137.76,135.63,307K,-1.5%
"Mar 18, 2020",133.84,133.95,135.12,133.2,88K,-2.32%
"Mar 19, 2020",132.7,132.95,133.38,132.21,405K,-0.85%
"Mar 20, 2020",131.21,131.42,131.38,130.18,51K,-1.13%
"Mar 23, 2020",134.6,134.65,135.52,133.5,222K,2.55%
"Mar 24, 2020",137.61,137.67,137.99,137.08,288K,2.21%
"Mar 25, 2020",137.95,137.89,139.27,137.33,171K,0.24%
"Mar 26, 2020",135.5,135.76,135.72,135.15,277K,-1.79%
"Mar 27, 2020",134.59,134.81,135.81,133.57,444K,-0.68%
"Mar 30, 2020",134.63,134.39,134.94,134.14,324K,0.03%
"Mar 31, 2020",130.51,130.44,130.94,129.43,298K,-3.11%
"Apr 01, 2020",130.27,130.22,130.58,129.26,491K,-0.18%
"Apr 02, 2020",127.11,126.99,127.62,126.42,225K,-2.46%
"Apr 03, 2020",126.11,126.08,126.36,125.8,446K,-0.79%
"Apr 06, 2020",124.09,124.06,124.63,123.17,341K,-1.62%
"Apr 07, 2020",123.2,123.34,123.67,122.19,398K,-0.72%
"Apr 08, 2020",122.16,122.36,123.1,121.62,190K,-0.85%
"Apr 09, 2020",121.83,121.85,122.62,120.99,324K,-0.27%
"Apr 10, 2020",122.77,122.65,123.64,121.98,431K,0.76%
"Apr 13, 2020",123.42,123.44,124.09,122.84,331K,0.53%
"Apr 14, 2020",126.03,125.86,127.12,124.87,354K,2.09%
"Apr 15, 2020",124.84,124.77,125.37,123.94,279K,-0.94%
"Apr 16, 2020",126.82,126.84,127.41,126.22,107K,1.57%
"Apr 17, 2020",124.64,124.86,124.87,123.54,387K,-1.74%
"Apr 20, 2020",121.2,121.19,122.41,120.58,362K,-2.79%
"Apr 21, 2020",121.19,120.96,121.81,120.77,273K,-0.01%
"Apr 22, 2020",122.9,122.7,124.03,122.22,231K,1.39%
"Apr 23, 2020",121.06,121.01,122.11,120.4,350K,-1.51%
"Apr 24, 2020",121.33,121.17,121.73,120.28,365K,0.22%
"Apr 27, 2020",119.51,119.42,120.16,118.34,222K,-1.51%
"Apr 28, 2020",120.84,121.02,121.6,119.71,188K,1.11%
"Apr 29, 2020",121.78,121.87,122.83,121.12,486K,0.78%
"Apr 30, 2020",121.7,121.77,121.93,120.98,489K,-0.06%
"May 01, 2020",119.4,119.35,120.41,119.08,218K,-1.91%
"May 04, 2020",119.7,119.83,119.94,118.91,482K,0.25%
"May 05, 2020",116.36,116.59,116.94,116.17,313K,-2.83%
"May 06, 2020",116.06,115.98,117.07,115.25,56K,-0.26%
"May 07, 2020",114.55,114.63,114.91,113.98,99K,-1.3%
"May 08, 2020",114.44,114.31,114.6,113.99,149K,-0.1%
"May 11, 2020",113.65,113.47,113.82,113.3,416K,-0.69%
"May 12, 2020",113.54,113.76,113.85,113.07,380K,-0.1%
"May 13, 2020",110.57,110.44,111.22,109.59,421K,-2.66%
"May 14, 2020",108.71,108.54,109.69,108.3,284K,-1.69%
"May 15, 2020",110.63,110.62,111.45,109.53,302K,1.75%
"May 18, 2020",111.66,111.75,112.58,110.88,70K,0.93%
"May 19, 2020",111.52,111.3,111.88,110.88,146K,-0.13%
"May 20, 2020",108.98,108.94,109.46,108.3,257K,-2.3%
"May 21, 2020",109.22,109.21,109.85,108.39,409K,0.22%
"May 22, 2020",109.4,109.39,109.87,109.15,340K,0.16%
"May 25, 2020",108.54,108.5,109.39,108.43,329K,-0.78%
"May 26, 2020",106.6,106.45,107.64,106.17,452K,-1.81%
"May 27, 2020",105.11,105.19,105.94,104.17,320K,-1.41%
"May 28, 2020",105.81,105.87,106.81,104.93,173K,0.67%
"May 29, 2020",106.43,106.23,107.48,105.37,269K,0.59%
"Jun 01, 2020",107.86,107.9,108.28,107.14,371K,1.33%
"Jun 02, 2020",108.73,108.84,109.44,108.44,424K,0.8%
"Jun 03, 2020",107.5,107.34,108.35,106.65,288K,-1.13%
"Jun 04, 2020",105.25,105.37,105.95,104.58,414K,-2.11%
"Jun 05, 2020",105.23,105.13,105.9,105.08,495K,-0.02%
"Jun 08, 2020",106.62,106.7,107.08,106.07,77K,1.32%
"Jun 09, 2020",108.09,108.16,108.71,107.92,378K,1.37%
"Jun 10, 2020",106.72,106.74,107.15,105.7,467K,-1.28%
"Jun 11, 2020",107.24,107.12,107.57,106.82,275K,0.49%
"Jun 12, 2020",106.29,106.2,106.76,105.36,221K,-0.89%
"Jun 15, 2020",105.98,105.97,106.47,104.95,298K,-0.3%
"Jun 16, 2020",104.3,104.1,104.54,103.51,458K,-1.6%
"Jun 17, 2020",105.32,105.29,105.89,104.29,433K,0.98%
"Jun 18, 2020",106.08,106.16,106.8,105.17,320K,0.72%
"Jun 19, 2020",104.52,104.32,104.73,103.67,469K,-1.48%
"Jun 22, 2020",104.16,104.26,104.76,104.05,376K,-0.35%
"Jun 23, 2020",102.14,102.11,102.32,101.17,219K,-1.96%
"Jun 24, 2020",99.97,99.97,100.84,99.83,157K,-2.14%
"Jun 25, 2020",98.34,98.23,98.8,97.69,333K,-1.65%
"Jun 26, 2020",98.42,98.38,98.73,97.91,392K,0.08%
"Jun 29, 2020",97.82,97.82,98.25,96.87,349K,-0.61%
"Jun 30, 2020",97.93,98.12,98.6,96.96,326K,0.12%
"Jul 01, 2020",97.3,97.35,97.82,96.55,90K,-0.64%
"Jul 02, 2020",98.36,98.41,98.99,97.98,319K,1.08%
"Jul 03, 2020",97.96,98.15,98.58,97.59,54K,-0.41%
"Jul 06, 2020",99.42,99.24,100.14,98.95,68K,1.48%
