Date,Price,Open,High,Low,Vol.,Change %
"Aug 08, 2019",2228.23,2229.34,2232.15,2219.81,479K,-0.54%
"Aug 09, 2019",2259.14,2256.36,2280.83,2247.96,197K,1.38%
"Aug 12, 2019",2302.44,2299.2,2304.83,2295.63,117K,1.9%
"Aug 13, 2019",2336.29,2334.36,2354.95,2333.45,408K,1.46%
"Aug 14, 2019",2375.32,2370.88,2378.37,2363.2,403K,1.66%
"Aug 15, 2019",2367.63,2369.93,2386.22,2352.83,145K,-0.32%
"Aug 16, 2019",2356.29,2354.01,2378.53,2350.97,394K,-0.48%
"Aug 19, 2019",2353.88,2350.35,2364.48,2350.89,311K,-0.1%
"Aug 20, 2019",2356.53,2358.41,2364.0,2335.71,99K,0.11%
"Aug 21, 2019",2395.6,2398.88,2402.87,2384.11,275K,1.64%
"Aug 22, 2019",2428.22,2423.55,2441.39,2421.25,469K,1.35%
"Aug 23, 2019",2444.35,2441.75,2450.56,2431.64,277K,0.66%
"Aug 26, 2019",2407.86,2412.14,2424.85,2392.65,404K,-1.5%
"Aug 27, 2019",2365.21,2364.13,2375.42,2355.51,63K,-1.79%
"Aug 28, 2019",2373.14,2377.3,2382.41,2355.18,377K,0.33%
"Aug 29, 2019",2397.91,2395.74,2410.26,2381.46,476K,1.04%
"Aug 30, 2019",2397.49,2394.78,2411.59,2394.92,274K,-0.02%
"Sep 02, 2019",2450.24,2447.44,2455.82,2439.77,201K,2.18%
"Sep 03, 2019",2422.93,2418.91,2440.79,2417.74,340K,-1.12%
"Sep 04, 2019",2392.61,2396.41,2414.02,2386.08,462K,-1.26%
"Sep 05, 2019",2376.86,2381.42,2385.18,2367.04,129K,-0.66%
"Sep 06, 2019",2360.22,2364.51,2366.41,2354.48,231K,-0.7%
"Sep 09, 2019",2375.58,2378.93,2394.22,2357.97,120K,0.65%
"Sep 10, 2019",2366.25,2369.53,2372.52,2356.15,273K,-0.39%
"Sep 11, 2019",2327.93,2329.43,2331.12,2317.02,293K,-1.63%
"Sep 12, 2019",2352.52,2355.59,2367.98,2342.17,474K,1.05%
"Sep 13, 2019",2309.03,2306.33,2316.32,2289.44,235K,-1.87%
"Sep 16, 2019",2283.58,2282.55,2289.39,2266.44,305K,-1.11%
"Sep 17, 2019",2244.75,2246.01,2266.82,2228.09,448K,-1.71%
"Sep 18, 2019",2251.44,2254.82,2259.61,2241.13,194K,0.3%
"Sep 19, 2019",2257.64,2259.08,2278.25,2254.82,353K,0.27%
"Sep 20, 2019",2307.35,2310.48,2313.36,2304.09,390K,2.18%
"Sep 23, 2019",2332.29,2332.05,2351.81,2313.74,198K,1.08%
"Sep 24, 2019",2371.23,2373.29,2384.32,2354.02,123K,1.66%
"Sep 25, 2019",2380.44,2385.01,2384.5,2357.4,276K,0.39%
"Sep 26, 2019",2356.64,2353.38,2374.56,2341.53,210K,-1.0%
"Sep 27, 2019",2361.62,2365.65,2382.94,2355.74,169K,0.21%
"Sep 30, 2019",2378.72,2378.93,2384.59,2374.54,488K,0.72%
"Oct 01, 2019",2398.89,2400.26,2416.95,2380.0,275K,0.84%
"Oct 02, 2019",2388.13,2391.74,2400.08,2369.96,435K,-0.45%
"Oct 03, 2019",2402.68,2401.81,2421.39,2383.43,137K,0.61%
"Oct 04, 2019",2379.81,2379.04,2397.48,2363.51,472K,-0.96%
"Oct 07, 2019",2354.31,2354.56,2357.22,2347.81,407K,-1.08%
"Oct 08, 2019",2327.22,2322.74,2333.29,2317.49,413K,-1.16%
"Oct 09, 2019",2329.48,2329.44,2341.68,2322.66,225K,0.1%
"Oct 10, 2019",2301.1,2299.18,2322.74,2290.16,268K,-1.23%
"Oct 11, 2019",2291.98,2295.9,2301.33,2274.37,317K,-0.4%
"Oct 14, 2019",2316.48,2312.66,2331.9,2298.06,405K,1.06%
"Oct 15, 2019",2292.0,2291.63,2294.55,2269.27,432K,-1.06%
"Oct 16, 2019",2280.92,2285.0,2297.8,2274.14,85K,-0.48%
"Oct 17, 2019",2284.32,2287.98,2299.0,2278.89,456K,0.15%
"Oct 18, 2019",2292.13,2293.98,2309.18,2285.06,471K,0.34%
"Oct 21, 2019",2281.17,2281.99,2302.03,2259.89,316K,-0.48%
"Oct 22, 2019",2302.62,2300.6,2307.96,2295.39,134K,0.94%
"Oct 23, 2019",2319.24,2318.01,2327.02,2297.01,418K,0.72%
"Oct 24, 2019",2350.15,2346.3,2373.56,2328.88,296K,1.32%
"Oct 25, 2019",2349.69,2352.38,2355.34,2335.5,417K,-0.02%
"Oct 28, 2019",2338.11,2336.46,2355.61,2324.74,416K,-0.49%
"Oct 29, 2019",2322.24,2323.8,2339.72,2316.07,89K,-0.68%
"Oct 30, 2019",2331.73,2330.4,2348.39,2322.67,323K,0.41%
"Oct 31, 2019",2323.7,2323.37,2330.78,2303.67,267K,-0.34%
"Nov 01, 2019",2310.81,2311.32,2317.6,2292.41,475K,-0.56%
"Nov 04, 2019",2301.06,2303.84,2317.16,2283.96,183K,-0.42%
"Nov 05, 2019",2285.42,2282.78,2291.53,2265.11,142K,-0.68%
"Nov 06, 2019",2292.03,2291.1,2307.97,2275.04,453K,0.29%
"Nov 07, 2019",2258.27,2254.93,2270.54,2250.49,116K,-1.48%
"Nov 08, 2019",2267.4,2263.55,2277.55,2249.65,358K,0.4%
"Nov 11, 2019",2285.93,2286.89,2294.39,2280.26,185K,0.81%
"Nov 12, 2019",2272.96,2270.14,2294.62,2259.84,305K,-0.57%
"Nov 13, 2019",2323.16,2319.07,2336.1,2306.68,327K,2.18%
"Nov 14, 2019",2325.23,2328.93,2339.3,2310.61,237K,0.09%
"Nov 15, 2019",2287.24,2287.55,2309.07,2278.97,488K,-1.65%
"Nov 18, 2019",2281.77,2278.44,2297.48,2269.57,109K,-0.24%
"Nov 19, 2019",2284.94,2280.86,2306.93,2262.24,226K,0.14%
"Nov 20, 2019",2297.86,2294.37,2302.36,2293.96,243K,0.56%
"Nov 21, 2019",2292.97,2292.71,2312.74,2271.4,333K,-0.21%
"Nov 22, 2019",2269.19,2270.71,2278.3,2265.66,233K,-1.04%
"Nov 25, 2019",2243.59,2244.86,2262.2,2221.72,93K,-1.13%
"Nov 26, 2019",2229.07,2225.9,2248.47,2222.25,476K,-0.65%
"Nov 27, 2019",2216.99,2218.17,2224.63,2205.49,237K,-0.54%
"Nov 28, 2019",2191.02,2190.18,2201.27,2179.08,204K,-1.18%
"Nov 29, 2019",2174.95,2174.64,2191.34,2154.62,251K,-0.74%
"Dec 02, 2019",2192.32,2194.96,2196.46,2175.11,147K,0.8%
"Dec 03, 2019",2234.0,2232.5,2251.42,2227.29,95K,1.88%
"Dec 04, 2019",2254.22,2251.03,2258.71,2249.76,116K,0.9%
"Dec 05, 2019",2288.43,2291.85,2309.55,2276.44,124K,1.51%
"Dec 06, 2019",2314.7,2312.04,2322.78,2298.92,138K,1.14%
"Dec 09, 2019",2337.65,2335.72,2352.1,2315.53,238K,0.99%
"Dec 10, 2019",2330.61,2332.54,2335.4,2321.61,330K,-0.3%
"Dec 11, 2019",2335.86,2337.58,2343.86,2318.36,332K,0.23%
"Dec 12, 2019",2326.71,2329.5,2337.49,2304.59,50K,-0.39%
"Dec 13, 2019",2322.73,2319.79,2335.23,2313.42,464K,-0.17%
"Dec 16, 2019",2326.1,2324.73,2328.43,2313.01,420K,0.14%
"Dec 17, 2019",2346.07,2342.56,2367.18,2322.86,483K,0.85%
"Dec 18, 2019",2358.67,2359.06,2361.19,2337.44,211K,0.54%
"Dec 19, 2019",2356.13,2354.17,2374.89,2347.39,349K,-0.11%
"Dec 20, 2019",2359.22,2361.0,2371.57,2336.98,125K,0.13%
"Dec 23, 2019",2372.15,2367.41,2385.71,2366.92,417K,0.55%
"Dec 24, 2019",2391.31,2387.09,2398.18,2374.09,122K,0.8%
"Dec 25, 2019",2353.33,2352.69,2368.55,2331.67,196K,-1.6%
"Dec 26, 2019",2327.23,2331.5,2340.81,2319.87,270K,-1.12%
"Dec 27, 2019",2357.4,2361.09,2363.24,2344.95,317K,1.29%
"Dec 30, 2019",2357.47,2362.13,2364.88,2340.4,301K,0.0%
"Dec 31, 2019",2348.14,2347.36,2351.91,2333.24,95K,-0.4%
"Jan 01, 2020",2342.99,2338.74,2346.73,2320.01,239K,-0.22%
"Jan 02, 2020",2337.84,2336.02,2340.46,2328.4,465K,-0.22%
"Jan 03, 2020",2353.88,2355.53,2360.9,2338.09,442K,0.68%
"Jan 06, 2020",2326.99,2323.59,2343.55,2318.67,315K,-1.15%
"Jan 07, 2020",2329.25,2327.39,2338.21,2319.13,307K,0.1%
"Jan 08, 2020",2337.2,2333.05,2346.75,2327.53,100K,0.34%
"Jan 09, 2020",2349.06,2348.82,2354.19,2342.33,140K,0.51%
"Jan 10, 2020",2356.47,2353.73,2371.03,2346.29,163K,0.32%
"Jan 13, 2020",2371.54,2367.66,2381.22,2356.76,269K,0.64%
"Jan 14, 2020",2358.3,2357.46,2375.01,2342.99,379K,-0.56%
"Jan 15, 2020",2335.63,2334.24,2353.55,2314.79,257K,-0.97%
"Jan 16, 2020",2401.29,2401.65,2416.33,2394.13,106K,2.77%
"Jan 17, 2020",2395.03,2397.41,2403.37,2387.48,247K,-0.26%
"Jan 20, 2020",2391.84,2388.14,2405.19,2373.23,123K,-0.13%
"Jan 21, 2020",2411.43,2414.24,2419.31,2406.04,388K,0.82%
"Jan 22, 2020",2455.86,2451.21,2478.28,2444.32,124K,1.83%
"Jan 23, 2020",2442.91,2442.35,2462.2,2429.0,267K,-0.53%
"Jan 24, 2020",2417.9,2418.75,2431.05,2394.11,362K,-1.03%
"Jan 27, 2020",2386.76,2391.13,2409.89,2371.12,152K,-1.3%
"Jan 28, 2020",2430.66,2431.38,2445.05,2420.37,84K,1.82%
"Jan 29, 2020",2404.74,2401.46,2414.26,2382.64,303K,-1.07%
"Jan 30, 2020",2405.7,2405.87,2410.17,2391.59,74K,0.04%
"Jan 31, 2020",2381.64,2380.65,2395.68,2379.12,314K,-1.01%
"Feb 03, 2020",2345.64,2345.44,2366.15,2337.31,389K,-1.52%
"Feb 04, 2020",2339.74,2336.91,2360.33,2327.86,198K,-0.25%
"Feb 05, 2020",2317.35,2317.36,2332.28,2305.3,269K,-0.96%
"Feb 06, 2020",2301.4,2298.18,2311.85,2279.29,467K,-0.69%
"Feb 07, 2020",2354.4,2356.7,2370.53,2351.14,261K,2.28%
"Feb 10, 2020",2367.08,2367.97,2385.69,2363.19,498K,0.54%
"Feb 11, 2020",2393.14,2389.1,2404.4,2383.9,120K,1.09%
"Feb 12, 2020",2416.64,2420.4,2429.41,2394.62,369K,0.98%
"Feb 13, 2020",2415.65,2416.77,2432.86,2396.01,343K,-0.04%
"Feb 14, 2020",2405.67,2403.9,2427.06,2385.6,442K,-0.41%
"Feb 17, 2020",2413.96,2409.57,2433.56,2401.11,91K,0.34%
"Feb 18, 2020",2420.13,2421.41,2423.04,2400.45,176K,0.26%
"Feb 19, 2020",2406.72,2405.5,2411.82,2397.72,109K,-0.56%
"Feb 20, 2020",2411.85,2415.78,2432.77,2399.56,469K,0.21%
"Feb 21, 2020",2394.86,2390.4,2415.22,2371.29,241K,-0.71%
"Feb 24, 2020",2392.02,2387.61,2402.78,2384.11,459K,-0.12%
"Feb 25, 2020",2384.88,2389.17,2399.81,2365.08,182K,-0.3%
"Feb 26, 2020",2353.47,2357.85,2375.01,2347.41,106K,-1.33%
"Feb 27, 2020",2294.99,2290.65,2316.11,2279.37,183K,-2.52%
"Feb 28, 2020",2273.0,2274.96,2291.29,2257.19,318K,-0.96%
"Mar 02, 2020",2304.51,2301.94,2311.16,2281.71,430K,1.38%
"Mar 03, 2020",2290.71,2292.55,2308.06,2288.16,223K,-0.6%
"Mar 04, 2020",2294.86,2298.24,2299.24,2284.55,461K,0.18%
"Mar 05, 2020",2228.33,2224.78,2248.49,2214.53,159K,-2.94%
"Mar 06, 2020",2196.5,2194.2,2201.64,2176.44,362K,-1.44%
"Mar 09, 2020",2158.86,2154.75,2173.89,2150.86,381K,-1.73%
"Mar 10, 2020",2147.66,2143.74,2161.6,2131.65,173K,-0.52%
"Mar 11, 2020",2198.39,2194.25,2215.96,2195.96,62K,2.33%
"Mar 12, 2020",2199.31,2201.96,2212.43,2196.14,214K,0.04%
"Mar 13, 2020",2237.19,2235.38,2240.62,2229.62,70K,1.71%
"Mar 16, 2020",2215.85,2215.79,2232.14,2213.05,455K,-0.96%
"Mar 17, 2020",2245.11,2247.7,2255.1,2224.8,479K,1.31%
"Mar 18, 2020",2290.08,2290.03,2298.97,2272.95,380K,1.98%
"Mar 19, 2020",2282.86,2282.21,2305.51,2265.23,377K,-0.32%
"Mar 20, 2020",2262.92,2258.5,2277.2,2241.75,158K,-0.88%
"Mar 23, 2020",2216.29,2216.89,2232.68,2213.52,83K,-2.08%
"Mar 24, 2020",2197.77,2194.47,2210.38,2176.98,410K,-0.84%
"Mar 25, 2020",2193.9,2196.22,2211.29,2188.87,301K,-0.18%
"Mar 26, 2020",2228.86,2226.7,2246.17,2221.98,356K,1.58%
"Mar 27, 2020",2183.96,2185.48,2199.06,2169.51,400K,-2.03%
"Mar 30, 2020",2172.71,2173.98,2194.39,2151.35,234K,-0.52%
"Mar 31, 2020",2116.22,2117.21,2127.09,2095.17,115K,-2.63%
"Apr 01, 2020",2095.77,2093.81,2111.18,2078.66,407K,-0.97%
"Apr 02, 2020",2093.92,2091.96,2111.04,2082.28,254K,-0.09%
"Apr 03, 2020",2098.31,2101.35,2107.51,2085.97,422K,0.21%
"Apr 06, 2020",2106.37,2102.27,2117.15,2096.4,246K,0.38%
"Apr 07, 2020",2105.8,2103.11,2126.27,2099.37,147K,-0.03%
"Apr 08, 2020",2105.27,2106.19,2107.98,2091.36,126K,-0.03%
"Apr 09, 2020",2096.11,2098.76,2104.53,2078.17,384K,-0.44%
"Apr 10, 2020",2058.0,2056.84,2069.07,2052.24,308K,-1.83%
"Apr 13, 2020",2009.58,2010.82,2011.62,1995.5,232K,-2.38%
"Apr 14, 2020",1986.64,1987.09,2004.7,1971.9,271K,-1.15%
"Apr 15, 2020",1973.42,1969.99,1980.48,1967.26,297K,-0.67%
"Apr 16, 2020",1990.21,1991.18,1996.82,1987.04,157K,0.85%
"Apr 17, 2020",1977.76,1980.24,1994.34,1974.27,220K,-0.63%
"Apr 20, 2020",1968.3,1972.18,1975.2,1951.05,181K,-0.48%
"Apr 21, 2020",1972.4,1968.69,1986.05,1961.61,224K,0.21%
"Apr 22, 2020",1952.5,1953.75,1968.89,1934.6,275K,-1.01%
"Apr 23, 2020",1966.89,1966.22,1982.88,1964.23,128K,0.73%
"Apr 24, 2020",2001.95,1998.02,2018.04,1985.8,227K,1.77%
"Apr 27, 2020",2042.89,2043.83,2046.57,2026.1,223K,2.02%
"Apr 28, 2020",2038.01,2034.93,2041.51,2033.94,178K,-0.24%
"Apr 29, 2020",2033.36,2032.37,2041.01,2030.74,499K,-0.23%
"Apr 30, 2020",2057.07,2055.11,2059.8,2049.42,83K,1.16%
"May 01, 2020",2039.91,2038.77,2051.13,2021.73,339K,-0.84%
"May 04, 2020",2047.67,2047.61,2056.99,2036.14,128K,0.38%
"May 05, 2020",2012.81,2011.67,2024.91,2007.47,427K,-1.72%
"May 06, 2020",1992.63,1993.05,1999.98,1982.97,461K,-1.01%
"May 07, 2020",2003.53,2001.44,2014.29,1985.89,230K,0.55%
"May 08, 2020",1973.67,1974.74,1981.59,1956.99,420K,-1.5%
