Date,Price,Open,High,Low,Vol.,Change %
"Jan 01, 2020",323.85,324.22,326.99,320.66,282K,0.83%
"Jan 02, 2020",321.54,321.28,323.87,318.5,442K,-0.71%
"Jan 03, 2020",326.16,326.22,327.67,325.51,142K,1.43%
"Jan 06, 2020",332.84,332.48,333.75,332.12,68K,2.03%
"Jan 07, 2020",332.91,332.84,334.31,330.65,352K,0.02%
"Jan 08, 2020",337.3,337.28,338.15,336.63,205K,1.31%
"Jan 09, 2020",333.96,334.4,334.61,332.4,57K,-1.0%
"Jan 10, 2020",337.77,338.3,340.86,336.84,163K,1.14%
"Jan 13, 2020",341.53,341.41,344.94,339.43,189K,1.11%
"Jan 14, 2020",344.7,344.03,345.55,341.6,327K,0.92%
"Jan 15, 2020",344.85,345.35,345.37,342.75,127K,0.04%
"Jan 16, 2020",335.01,334.58,336.34,333.04,235K,-2.89%
"Jan 17, 2020",333.07,333.23,334.79,331.39,267K,-0.58%
"Jan 20, 2020",331.19,330.56,332.13,328.19,256K,-0.57%
"Jan 21, 2020",328.16,328.03,329.38,327.81,488K,-0.92%
"Jan 22, 2020",328.76,329.4,329.69,326.2,70K,0.18%
"Jan 23, 2020",327.58,327.06,330.2,324.89,477K,-0.36%
"Jan 24, 2020",325.09,324.99,327.5,323.38,311K,-0.76%
"Jan 27, 2020",321.86,321.61,324.02,320.2,408K,-1.0%
"Jan 28, 2020",319.76,320.27,321.19,317.82,243K,-0.66%
"Jan 29, 2020",323.56,324.03,326.53,322.57,254K,1.18%
"Jan 30, 2020",321.62,321.28,324.75,319.9,445K,-0.6%
"Jan 31, 2020",320.16,319.62,320.98,318.71,453K,-0.45%
"Feb 03, 2020",318.89,319.05,319.85,317.78,157K,-0.4%
"Feb 04, 2020",320.17,319.96,322.0,317.04,139K,0.4%
"Feb 05, 2020",321.82,322.04,322.41,320.26,273K,0.52%
"Feb 06, 2020",312.36,311.77,313.9,311.72,455K,-2.98%
"Feb 07, 2020",315.76,315.29,317.72,312.65,195K,1.08%
"Feb 10, 2020",320.52,320.76,322.34,318.48,343K,1.5%
"Feb 11, 2020",317.36,316.99,318.62,316.83,368K,-0.99%
"Feb 12, 2020",314.48,314.93,316.33,312.33,400K,-0.91%
"Feb 13, 2020",313.25,312.7,316.27,311.41,303K,-0.39%
"Feb 14, 2020",311.08,310.72,311.97,310.72,231K,-0.7%
"Feb 17, 2020",311.96,312.59,314.11,309.4,485K,0.28%
"Feb 18, 2020",306.13,306.05,306.56,303.25,325K,-1.89%
"Feb 19, 2020",302.91,303.16,303.4,302.23,377K,-1.06%
"Feb 20, 2020",307.79,307.4,309.63,307.12,205K,1.6%
"Feb 21, 2020",305.13,305.27,305.73,303.38,351K,-0.87%
"Feb 24, 2020",309.14,309.42,309.51,307.48,166K,1.3%
"Feb 25, 2020",310.42,310.19,311.21,309.65,160K,0.42%
"Feb 26, 2020",305.04,305.44,306.9,304.02,371K,-1.75%
"Feb 27, 2020",307.17,307.3,309.42,304.83,284K,0.7%
"Feb 28, 2020",306.99,306.86,307.86,303.97,357K,-0.06%
"Mar 02, 2020",304.62,304.69,306.76,302.89,171K,-0.78%
"Mar 03, 2020",304.55,304.64,305.35,303.86,319K,-0.02%
"Mar 04, 2020",305.5,305.09,307.49,304.91,249K,0.31%
"Mar 05, 2020",307.16,307.04,308.61,306.73,318K,0.54%
"Mar 06, 2020",308.75,308.56,310.88,308.11,180K,0.52%
"Mar 09, 2020",308.32,308.2,311.39,306.85,371K,-0.14%
"Mar 10, 2020",302.48,302.8,305.34,300.67,412K,-1.91%
"Mar 11, 2020",299.53,299.5,299.84,298.62,166K,-0.98%
"Mar 12, 2020",306.47,307.01,309.22,305.45,185K,2.29%
"Mar 13, 2020",307.38,307.13,307.88,305.8,347K,0.3%
"Mar 16, 2020",312.68,312.57,315.67,309.8,363K,1.71%
"Mar 17, 2020",315.94,316.31,317.06,315.42,366K,1.04%
"Mar 18, 2020",314.51,314.57,315.91,312.66,357K,-0.45%
"Mar 19, 2020",313.7,313.76,314.28,311.59,226K,-0.26%
"Mar 20, 2020",312.67,312.11,313.3,311.31,227K,-0.33%
"Mar 23, 2020",305.81,305.69,308.12,304.61,164K,-2.22%
"Mar 24, 2020",304.47,304.19,307.36,302.0,120K,-0.44%
"Mar 25, 2020",307.49,308.1,309.49,306.73,361K,0.99%
"Mar 26, 2020",304.14,303.91,306.41,301.89,91K,-1.09%
"Mar 27, 2020",304.39,304.86,306.79,301.86,472K,0.08%
"Mar 30, 2020",306.47,306.69,307.5,304.53,422K,0.68%
"Mar 31, 2020",301.55,301.36,301.97,300.52,435K,-1.62%
"Apr 01, 2020",298.62,298.67,298.92,298.23,458K,-0.98%
"Apr 02, 2020",293.63,294.03,294.85,292.84,233K,-1.68%
"Apr 03, 2020",289.65,290.09,290.56,289.2,431K,-1.37%
"Apr 06, 2020",284.93,284.54,285.37,282.44,121K,-1.64%
"Apr 07, 2020",281.11,280.93,281.85,278.48,59K,-1.35%
"Apr 08, 2020",283.58,283.39,284.18,282.17,403K,0.87%
"Apr 09, 2020",278.99,278.48,281.57,276.93,83K,-1.63%
"Apr 10, 2020",278.53,278.64,279.16,277.82,494K,-0.17%
"Apr 13, 2020",275.3,275.69,276.9,274.21,353K,-1.17%
"Apr 14, 2020",276.63,276.5,278.39,276.28,389K,0.48%
"Apr 15, 2020",278.77,279.04,280.41,276.62,160K,0.77%
"Apr 16, 2020",279.23,279.37,279.76,277.66,353K,0.17%
"Apr 17, 2020",279.03,278.89,280.11,277.49,69K,-0.07%
"Apr 20, 2020",276.41,276.01,276.81,274.24,427K,-0.94%
"Apr 21, 2020",271.6,271.83,272.84,270.33,126K,-1.75%
"Apr 22, 2020",276.48,276.87,277.22,274.81,363K,1.78%
"Apr 23, 2020",272.51,272.72,274.16,270.88,151K,-1.44%
"Apr 24, 2020",273.15,272.62,275.13,271.31,80K,0.23%
"Apr 27, 2020",274.91,274.6,276.5,272.2,266K,0.64%
"Apr 28, 2020",272.08,271.61,273.42,270.64,126K,-1.04%
"Apr 29, 2020",274.29,274.37,275.52,272.37,378K,0.81%
"Apr 30, 2020",275.23,275.51,277.59,272.48,156K,0.34%
"May 01, 2020",278.25,277.81,279.07,276.23,204K,1.09%
"May 04, 2020",276.53,276.9,278.63,274.46,305K,-0.62%
"May 05, 2020",272.17,272.23,274.3,270.41,178K,-1.59%
"May 06, 2020",270.41,270.62,271.7,268.03,220K,-0.65%
"May 07, 2020",269.93,270.43,270.92,268.46,417K,-0.18%
"May 08, 2020",268.53,268.08,269.93,267.52,130K,-0.52%
"May 11, 2020",265.82,266.25,266.31,264.67,86K,-1.01%
"May 12, 2020",258.96,258.57,259.32,258.24,197K,-2.62%
"May 13, 2020",258.87,258.76,259.39,257.33,240K,-0.03%
"May 14, 2020",263.25,263.62,263.96,261.85,294K,1.68%
"May 15, 2020",262.65,263.07,264.1,261.94,217K,-0.23%
"May 18, 2020",262.66,262.67,264.93,261.04,405K,0.0%
"May 19, 2020",262.89,262.99,263.71,261.92,67K,0.09%
"May 20, 2020",262.47,262.69,264.94,260.87,244K,-0.16%
"May 21, 2020",263.09,263.44,265.61,261.45,222K,0.24%
"May 22, 2020",262.64,262.24,265.17,261.81,341K,-0.17%
"May 25, 2020",260.88,261.2,263.1,258.68,484K,-0.67%
"May 26, 2020",257.34,257.32,258.44,255.55,279K,-1.36%
"May 27, 2020",256.28,256.23,256.7,254.23,494K,-0.41%
"May 28, 2020",256.13,256.05,257.7,254.4,186K,-0.06%
"May 29, 2020",254.35,254.36,255.88,252.33,63K,-0.7%
"Jun 01, 2020",255.3,255.75,257.51,254.08,124K,0.37%
"Jun 02, 2020",256.58,256.63,259.13,255.85,227K,0.5%
"Jun 03, 2020",258.88,259.35,260.32,258.12,192K,0.89%
"Jun 04, 2020",262.38,262.04,263.46,260.62,93K,1.34%
"Jun 05, 2020",262.74,262.98,263.44,262.45,244K,0.14%
"Jun 08, 2020",259.48,259.81,259.75,258.28,202K,-1.25%
"Jun 09, 2020",258.74,258.93,260.19,257.09,105K,-0.29%
"Jun 10, 2020",259.01,259.12,260.57,258.37,183K,0.1%
"Jun 11, 2020",254.46,254.52,256.6,253.58,448K,-1.78%
"Jun 12, 2020",258.17,258.54,259.6,257.33,185K,1.45%
"Jun 15, 2020",258.69,259.02,261.08,256.56,371K,0.2%
"Jun 16, 2020",259.84,259.44,261.56,258.33,325K,0.44%
"Jun 17, 2020",263.57,263.93,265.82,262.97,242K,1.43%
"Jun 18, 2020",262.07,261.98,262.68,260.64,157K,-0.57%
"Jun 19, 2020",263.73,263.47,266.03,262.72,216K,0.63%
"Jun 22, 2020",263.6,263.99,265.47,262.36,316K,-0.05%
"Jun 23, 2020",263.28,263.2,263.94,262.64,207K,-0.12%
"Jun 24, 2020",261.41,261.73,262.12,259.46,146K,-0.71%
"Jun 25, 2020",265.96,265.71,268.44,264.68,102K,1.73%
"Jun 26, 2020",265.12,264.59,265.46,262.76,445K,-0.32%
"Jun 29, 2020",267.14,267.14,268.52,266.13,248K,0.76%
"Jun 30, 2020",262.34,261.92,263.34,261.44,331K,-1.82%
"Jul 01, 2020",265.61,265.88,267.46,263.06,270K,1.24%
"Jul 02, 2020",268.58,268.34,270.88,267.53,442K,1.11%
"Jul 03, 2020",269.0,268.94,270.14,267.32,296K,0.16%
"Jul 06, 2020",268.55,268.11,269.85,266.17,266K,-0.17%
